datetime,instrument,kunquant_alpha101_alpha004,kunquant_alpha101_alpha009,kunquant_alpha101_alpha012,kunquant_alpha101_alpha033,kunquant_alpha101_alpha101
2020-12-09,SH600010,-1.0,0.012500048,0.012500048,0.1495983935742972,0.0
2020-12-10,SH600010,-3.0,-0.026562452,-0.026562452,0.1465863453815261,0.6500295
2020-12-11,SH600010,-5.5,0.026562452,0.026562452,0.5411646586345381,-0.49057975
2020-12-14,SH600010,-5.0,-0.0,0.0,0.613682092555332,0.0
2020-12-15,SH600010,-8.0,0.012500048,-0.012500048,0.4819277108433735,0.0
2020-12-16,SH600010,-9.0,-0.0,0.0,0.3026052104208417,0.0
2020-12-17,SH600010,-8.5,-0.012500048,-0.012500048,0.5430861723446894,0.325014
2020-12-18,SH600010,-9.0,-0.026562452,-0.026562452,0.19438877755511022,0.9630319
2020-12-21,SH600010,-8.0,-0.0,0.0,0.6947791164658634,0.0
2020-12-22,SH600010,-2.0,0.0390625,0.0390625,0.6907630522088354,-0.7358766
2020-12-23,SH600010,-1.0,-0.0,0.0,0.60261569416499,0.0
2020-12-24,SH600010,-8.0,-0.0,0.0,0.3420523138832998,-0.4815184
2020-12-25,SH600010,-4.0,-0.025000095,-0.025000095,0.3346774193548387,0.6500225
2020-12-28,SH600010,-9.0,0.012500048,-0.012500048,0.4939516129032258,-0.48151007
2020-12-29,SH600010,-8.0,0.012500048,-0.012500048,0.6398390342052314,-0.4815184
2020-12-30,SH600010,-9.0,-0.012500048,-0.012500048,0.3158953722334004,0.48151007
2020-12-31,SH600010,-5.5,-0.0,-0.0,0.448692152917505,0.48151007
2021-01-04,SH600010,-3.0,-0.012500048,-0.012500048,0.42052313883299797,0.48150402
2021-01-05,SH600010,-3.0,0.012500048,-0.012500048,0.6746987951807228,-0.48151007
2021-01-06,SH600010,-9.0,-0.0,0.0,0.3674698795180723,0.0
2021-01-07,SH600010,-9.0,-0.0,-0.0,0.2469879518072289,0.0
2021-01-08,SH600010,-9.0,-0.0,0.0,0.6104417670682731,0.0
2021-01-11,SH600010,-7.5,0.012500048,0.012500048,0.24096385542168675,-0.32501778
2021-01-12,SH600010,-8.5,0.014062405,-0.014062405,0.7891566265060241,0.0
2021-01-13,SH600010,-9.0,0.012500048,-0.012500048,0.4457831325301205,-0.4815122
2021-01-14,SH600010,-9.0,-0.012500048,0.012500048,0.44176706827309237,0.481506
2021-01-15,SH600010,-7.0,-0.0,0.0,0.6124497991967871,0.0
2021-01-18,SH600010,-4.0,-0.014062405,-0.014062405,0.7545271629778671,0.0
2021-01-19,SH600010,-1.0,-0.0,0.0,0.5692771084337349,0.0
2021-01-20,SH600010,-2.0,-0.051562548,-0.051562548,0.0783132530120482,0.6582417
2021-01-21,SH600010,-6.0,-0.051562548,-0.051562548,0.07014028056112225,0.49618894
2021-01-22,SH600010,-9.0,0.078125,-0.078125,0.9138276553106213,-0.98115546
2021-01-25,SH600010,-9.0,0.012500048,-0.012500048,0.3687374749498998,-0.325014
2021-01-26,SH600010,-8.0,-0.012500048,0.012500048,0.11422845691382766,0.6500225
2021-01-27,SH600010,-8.0,0.012500048,-0.012500048,0.5691382765531062,0.0
2021-01-28,SH600010,-6.5,0.026562452,0.026562452,0.6192384769539078,-0.48150158
2021-01-29,SH600010,-9.0,-0.0,-0.0,0.3453815261044177,-0.48150158
2021-02-01,SH600010,-8.5,0.025000095,0.025000095,0.8493975903614458,-0.96303266
2021-02-02,SH600010,-6.0,-0.012500048,0.012500048,0.3299798792756539,0.48151007
2021-02-03,SH600010,-9.0,-0.078125,-0.078125,0.03413654618473896,0.49682033
2021-02-04,SH600010,-9.0,0.0390625,-0.0390625,0.3453815261044177,-0.19697519
2021-02-05,SH600010,-8.5,0.051562548,-0.051562548,0.7650602409638554,-0.73587507
2021-02-08,SH600010,-9.0,-0.012500048,0.012500048,0.3293172690763052,0.325014
2021-02-09,SH600010,-6.0,-0.0,0.0,0.6144578313253012,0.325014
2021-02-10,SH600010,-5.0,-0.012500048,-0.012500048,0.21285140562248997,0.49057877
2021-02-18,SH600010,-4.0,-0.06562495,-0.06562495,0.24596774193548387,0.49368086
2021-02-19,SH600010,-4.0,-0.0,0.0,0.8356713426853707,0.19697519
2021-02-22,SH600010,-1.0,-0.15625,-0.15625,0.01002004008016032,0.90278834
2021-02-23,SH600010,-9.0,-0.16875005,-0.16875005,0.030120481927710843,0.6632702
2021-02-24,SH600010,-9.0,0.051562548,-0.051562548,0.7995991983967936,-0.22941387
2021-02-25,SH600010,-9.0,-0.1171875,-0.1171875,0.0963855421686747,0.24840999
2021-02-26,SH600010,-7.0,-0.051562548,0.051562548,0.014056224899598393,0.53687555
2021-03-01,SH600010,-9.0,-0.1953125,0.1953125,0.006024096385542169,0.83871406
2021-03-02,SH600010,-9.0,-0.092187405,-0.092187405,0.7771084337349398,-0.30588552
2021-03-03,SH600010,-8.0,0.234375,0.234375,0.004016064257028112,0.9570603
2021-03-04,SH600010,-9.0,0.24687505,-0.24687505,0.004016064257028112,0.8374277
2021-03-05,SH600010,-9.0,0.06562495,-0.06562495,0.9578313253012049,-0.30333495
2021-03-08,SH600010,-7.0,0.1812501,0.1812501,0.9859154929577465,-0.5663924
2021-03-09,SH600010,-6.5,0.1171875,-0.1171875,0.13682092555331993,0.047445446
2021-03-10,SH600010,-5.0,0.078125,-0.078125,0.9517102615694165,-0.497612
2021-03-11,SH600010,-5.0,-0.09062505,0.09062505,0.07878787878787878,0.5598131
2021-03-12,SH600010,-5.0,0.078125,-0.078125,0.9858870967741935,-0.4588274
2021-03-15,SH600010,-2.5,-0.14374995,-0.14374995,0.022132796780684104,0.6642383
2021-03-16,SH600010,-5.0,0.078125,-0.078125,0.9195171026156942,-0.29771477
2021-03-17,SH600010,-3.0,0.06562495,-0.06562495,0.8229376257545271,-0.2826147
2021-03-18,SH600010,-1.0,0.051562548,0.051562548,0.9274193548387096,-0.65824205
2021-03-19,SH600010,-1.0,0.06562495,0.06562495,0.7016129032258065,-0.12381056
2021-03-22,SH600010,-1.0,-0.0390625,0.0390625,0.9778672032193159,-0.33051294
2021-03-23,SH600010,-1.0,-0.10468745,0.10468745,0.893574297188755,-0.77119595
2021-03-24,SH600010,-1.0,-0.078125,-0.078125,0.8450704225352113,-0.5652234
2021-03-25,SH600010,-2.0,-0.053124905,-0.053124905,0.06827309236947791,0.33121333
2021-03-26,SH600010,-3.0,-0.0390625,0.0390625,0.11646586345381527,0.61905766
2021-03-29,SH600010,-4.0,0.0390625,-0.0390625,0.8895582329317269,-0.5909271
2021-03-30,SH600010,-1.0,-0.064062595,-0.064062595,0.05421686746987952,0.49727178
2021-03-31,SH600010,-6.0,0.09062505,-0.09062505,0.9456740442655935,-0.78789854
2021-04-01,SH600010,-1.0,-0.0390625,-0.0390625,0.17269076305220885,0.4239202
2021-04-02,SH600010,-2.0,0.06562495,-0.06562495,0.9054325955734407,-0.735866
2021-04-06,SH600010,-4.0,-0.014062405,0.014062405,0.3795180722891566,0.24529049
2021-04-07,SH600010,-4.0,-0.1171875,-0.1171875,0.02208835341365462,0.8931434
2021-04-08,SH600010,-9.0,0.014062405,0.014062405,0.35240963855421686,0.0
2021-04-09,SH600010,-6.0,0.025000095,-0.025000095,0.9016064257028112,-0.42392156
2021-04-12,SH600010,-6.0,-0.0390625,-0.0390625,0.05421686746987952,0.5652265
2021-04-13,SH600010,-6.0,0.092187405,-0.092187405,0.9156626506024096,-0.8227973
2021-04-14,SH600010,-5.0,-0.014062405,0.014062405,0.2152917505030181,0.5909235
2021-04-15,SH600010,-5.0,-0.0,0.0,0.5332661290322581,0.0
2021-04-16,SH600010,-5.5,0.014062405,0.014062405,0.857429718875502,0.0
2021-04-19,SH600010,-1.0,-0.014062405,-0.014062405,0.5281124497991968,0.24529159
2021-04-20,SH600010,-2.0,-0.0390625,-0.0390625,0.07645875251509054,0.5652276
2021-04-21,SH600010,-3.0,0.06562495,-0.06562495,0.9114688128772636,-0.7358724
2021-04-22,SH600010,-4.0,-0.012500048,0.012500048,0.23138832997987926,0.2452915
2021-04-23,SH600010,-5.0,0.012500048,0.012500048,0.42943548387096775,-0.32501104
2021-04-26,SH600010,-6.0,0.012500048,-0.012500048,0.6497975708502024,-0.65003216
2021-04-27,SH600010,-1.0,0.078125,0.078125,0.9412955465587044,-0.74287033
2021-04-28,SH600010,-1.0,-0.0390625,0.0390625,0.1947261663286004,0.3714346
2021-04-29,SH600010,-1.0,0.0390625,-0.0390625,0.8040816326530612,-0.49058333
2021-04-30,SH600010,-2.0,0.026562452,-0.026562452,0.6604938271604939,-0.39394787
2021-05-06,SH600010,-5.0,-0.078125,-0.078125,0.0973630831643002,0.8228022
2021-05-07,SH600010,-9.0,-0.1953125,-0.1953125,0.008097165991902834,0.9330213
2021-05-10,SH600010,-9.0,-0.22187495,-0.22187495,0.0465587044534413,0.8280353
2021-05-11,SH600010,-9.0,0.078125,-0.078125,0.8722109533468559,-0.2203426
2021-05-12,SH600010,-7.5,-0.078125,0.078125,0.08906882591093117,0.56831145
2021-05-13,SH600010,-6.0,0.1703124,-0.1703124,0.9878787878787879,-0.66242665
2021-05-14,SH600010,-5.0,0.0390625,-0.0390625,0.7967479674796748,-0.1413057
2021-05-17,SH600010,-4.0,0.012500048,-0.012500048,0.3356997971602434,0.0
2021-05-18,SH600010,-5.0,-0.0,0.0,0.8139059304703476,-0.19697374
2021-05-19,SH600010,-2.0,0.0390625,0.0390625,0.5918367346938775,-0.2452882
2021-05-20,SH600010,-1.0,0.10468745,0.10468745,0.844758064516129,-0.49367929
2021-05-21,SH600010,-1.0,-0.06562495,0.06562495,0.06060606060606061,0.5416733
2021-05-24,SH600010,-3.0,0.0390625,-0.0390625,0.4383838383838384,0.16455929
2021-05-25,SH600010,-3.0,-0.012500048,-0.012500048,0.46169354838709675,0.19697516
2021-05-26,SH600010,-3.5,-0.026562452,-0.026562452,0.16532258064516128,0.49368086
2021-05-27,SH600010,-6.0,0.012500048,-0.012500048,0.5836693548387096,0.0
2021-05-28,SH600010,-6.5,0.014062405,-0.014062405,0.8971774193548387,-0.6582401
2021-05-31,SH600010,-6.0,-0.053124905,-0.053124905,0.1975806451612903,0.5909263
2021-06-01,SH600010,-1.5,0.026562452,-0.026562452,0.6080808080808081,0.0
2021-06-02,SH600010,-1.0,0.026562452,-0.026562452,0.6424242424242425,-0.49057633
2021-06-03,SH600010,-1.5,-0.092187405,-0.092187405,0.07676767676767676,0.6117712
2021-06-04,SH600010,-6.0,0.053124905,-0.053124905,0.6888888888888889,-0.48150566
2021-06-07,SH600010,-4.0,0.012500048,-0.012500048,0.7080808080808081,-0.2452893
2021-06-08,SH600010,-2.0,0.026562452,-0.026562452,0.6727272727272727,-0.32500702
2021-06-09,SH600010,-5.0,-0.026562452,-0.026562452,0.34274193548387094,0.2452882
2021-06-10,SH600010,-5.0,0.012500048,-0.012500048,0.6518218623481782,-0.32501504
2021-06-11,SH600010,-2.5,-0.0,-0.0,0.3393939393939394,0.0
2021-06-15,SH600010,-5.5,0.053124905,0.053124905,0.6214574898785425,-0.5909204
2021-06-16,SH600010,-7.0,-0.0,0.0,0.486815415821501,-0.32500896
2021-06-17,SH600010,-7.0,0.025000095,-0.025000095,0.8502024291497976,-0.65003216
2021-06-18,SH600010,-1.0,-0.0,-0.0,0.4311740890688259,0.19697344
2021-06-21,SH600010,-7.5,-0.012500048,0.012500048,0.4259634888438134,0.2452893
2021-06-22,SH600010,-2.0,-0.012500048,-0.012500048,0.25101214574898784,0.39394814
2021-06-23,SH600010,-2.0,0.012500048,-0.012500048,0.5273833671399595,0.0
2021-06-24,SH600010,-3.0,0.012500048,0.012500048,0.5914634146341463,-0.32501906
2021-06-25,SH600010,-1.0,-0.064062595,-0.064062595,0.06693711967545639,0.70653504
2021-06-28,SH600010,-5.0,0.012500048,-0.012500048,0.41683569979716023,0.0
2021-06-29,SH600010,-6.0,0.051562548,-0.051562548,0.7525354969574036,-0.97504526
2021-06-30,SH600010,-6.0,-0.0,0.0,0.5640243902439024,0.0
2020-10-09,SH600011,,,,0.8044354838709677,0.0
2020-10-12,SH600011,,-0.031524897,-0.031524897,0.7419354838709677,0.36842477
2020-10-13,SH600011,,0.024193525,0.024193525,0.8253012048192772,-0.2818826
2020-10-14,SH600011,,0.06671548,0.06671548,0.971830985915493,-0.8814883
2020-10-15,SH600011,,0.021260977,-0.021260977,0.8373493975903614,-0.63000375
2020-10-16,SH600011,,-0.035190582,0.035190582,0.0963855421686747,0.42945048
2020-10-19,SH600011,,0.03812325,0.03812325,0.7590361445783133,-0.46667275
2020-10-20,SH600011,,-0.020527959,0.020527959,0.1927710843373494,0.6021572
2020-10-21,SH600011,-3.0,0.031525016,-0.031525016,0.7248995983935743,-0.6021577
2020-10-22,SH600011,-1.0,0.041788816,0.041788816,0.9538152610441767,-0.71963376
2020-10-23,SH600011,-1.0,0.021260977,-0.021260977,0.7269076305220884,-0.7777891
2020-10-26,SH600011,-3.0,-0.10190618,-0.10190618,0.020080321285140562,0.75107783
2020-10-27,SH600011,-8.5,0.059384227,-0.059384227,0.9598393574297188,-0.6408518
2020-10-28,SH600011,-9.0,0.027859211,0.027859211,0.9698795180722891,-0.68712384
2020-10-29,SH600011,-8.0,0.0036656857,-0.0036656857,0.8236472945891784,-0.07000104
2020-10-30,SH600011,-4.0,0.038856268,-0.038856268,0.45691382765531063,-0.57851666
2020-11-02,SH600011,-4.0,-0.05571854,0.05571854,0.8835341365461847,-0.71795624
2020-11-03,SH600011,-4.5,-0.09457481,0.09457481,0.04819277108433735,0.8254775
2020-11-04,SH600011,-2.5,0.049120188,-0.049120188,0.9698795180722891,-0.67408127
2020-11-05,SH600011,-2.0,-0.031524897,-0.031524897,0.2389558232931727,0.4912341
2020-11-06,SH600011,-2.0,-0.06964803,-0.06964803,0.030120481927710843,0.6829295
2020-11-09,SH600011,-7.0,-0.0073313713,0.0073313713,0.7975951903807615,0.057851057
2020-11-10,SH600011,-8.5,0.0073313713,-0.0073313713,0.28256513026052105,-0.15054135
2020-11-11,SH600011,-9.0,-0.028592467,-0.028592467,0.12424849699398798,0.61404413
2020-11-12,SH600011,-4.0,0.052785993,0.052785993,0.9559118236472945,-0.6562579
2020-11-13,SH600011,-6.0,0.021260977,-0.021260977,0.8376753507014028,-0.52688736
2020-11-16,SH600011,-6.0,-0.0139296055,-0.0139296055,0.6012024048096193,0.32558402
2020-11-17,SH600011,-4.0,-0.0139296055,0.0139296055,0.23446893787575152,0.48611686
2020-11-18,SH600011,-2.5,-0.010997057,-0.010997057,0.2725450901803607,0.40698245
2020-11-19,SH600011,-2.0,0.021260977,-0.021260977,0.7715430861723447,-0.7954774
2020-11-20,SH600011,-1.0,-0.0073313713,0.0073313713,0.46092184368737477,0.41177672
2020-11-23,SH600011,-1.0,-0.017595291,-0.017595291,0.39879759519038077,0.4430444
2020-11-24,SH600011,-1.5,0.028592348,-0.028592348,0.8997995991983968,-0.73256546
2020-11-25,SH600011,-5.0,-0.0036656857,-0.0036656857,0.280561122244489,-0.24418993
2020-11-26,SH600011,-5.5,-0.0667156,-0.0667156,0.04609218436873747,0.7909655
2020-11-27,SH600011,-9.0,0.031525016,-0.031525016,0.8316633266533067,-0.28925923
2020-11-30,SH600011,-2.0,0.0073313713,0.0073313713,0.45090180360721444,-0.06542099
2020-12-01,SH600011,-2.5,0.0139296055,-0.0139296055,0.9378757515030061,-0.41177177
2020-12-02,SH600011,-1.0,0.017595291,-0.017595291,0.7585513078470825,-0.54902977
2020-12-03,SH600011,-1.0,-0.016862154,0.016862154,0.7550200803212851,-0.7241598
2020-12-04,SH600011,-1.0,-0.017595291,-0.017595291,0.8112449799196787,-0.5384739
2020-12-07,SH600011,-1.5,-0.035190582,0.035190582,0.7971887550200804,-0.7974797
2020-12-08,SH600011,-1.0,-0.0,0.0,0.32429718875502006,0.0
2020-12-09,SH600011,-1.5,0.038856387,0.038856387,0.6506024096385542,-0.89535856
2020-12-10,SH600011,-3.0,-0.0,0.0,0.8554216867469879,-0.7241524
2020-12-11,SH600011,-1.0,0.055718422,0.055718422,0.8313253012048193,-0.7394421
2020-12-14,SH600011,-2.0,-0.0036656857,0.0036656857,0.5472837022132797,0.08860827
2020-12-15,SH600011,-1.0,0.035190582,0.035190582,0.9236947791164659,-0.7000083
2020-12-16,SH600011,-1.0,0.021261096,-0.021261096,0.5511022044088176,-0.4307775
2020-12-17,SH600011,-3.0,-0.0351907,-0.0351907,0.18236472945891782,0.7196374
2020-12-18,SH600011,-4.0,-0.06304979,-0.06304979,0.10420841683366733,0.46226695
2020-12-21,SH600011,-7.0,0.017595291,-0.017595291,0.8654618473895582,-0.2441908
2020-12-22,SH600011,-4.0,0.041788816,-0.041788816,0.5130522088353414,-0.56000865
2020-12-23,SH600011,-7.5,-0.017595291,0.017595291,0.23843058350100604,0.7325696
2020-12-24,SH600011,-8.0,0.0036656857,-0.0036656857,0.29577464788732394,-0.3230838
2020-12-25,SH600011,-8.0,-0.052785873,-0.052785873,0.1028225806451613,0.80769986
2020-12-28,SH600011,-9.0,0.0036656857,0.0036656857,0.5403225806451613,-0.24648228
2020-12-29,SH600011,-9.0,0.052785873,-0.052785873,0.8088531187122736,-0.9800115
2020-12-30,SH600011,-7.0,0.0139296055,-0.0139296055,0.9336016096579477,-0.6021568
2020-12-31,SH600011,-2.0,0.017595291,0.017595291,0.9295774647887324,-0.53846884
2021-01-04,SH600011,-1.0,-0.0073313713,0.0073313713,0.6368209255533199,0.0
2021-01-05,SH600011,-1.0,0.0351907,0.0351907,0.8775100401606426,-0.75270104
2021-01-06,SH600011,-2.0,-0.01026392,0.01026392,0.25301204819277107,0.2658266
2021-01-07,SH600011,-5.0,0.01026392,-0.01026392,0.2469879518072289,0.0
2021-01-08,SH600011,-7.0,-0.024193645,0.024193645,0.2570281124497992,0.5268895
2021-01-11,SH600011,-6.0,0.041788936,0.041788936,0.606425702811245,-0.69422257
2021-01-12,SH600011,-8.5,-0.0036656857,0.0036656857,0.39959839357429716,0.68629307
2021-01-13,SH600011,-9.0,-0.049120307,-0.049120307,0.050200803212851405,0.7628295
2021-01-14,SH600011,-9.0,-0.006598234,0.006598234,0.43775100401606426,0.20741053
2021-01-15,SH600011,-8.0,0.020527959,-0.020527959,0.7831325301204819,-0.28000608
2021-01-18,SH600011,-6.0,0.0036656857,-0.0036656857,0.8993963782696177,-0.47729146
2021-01-19,SH600011,-2.0,-0.03812325,-0.03812325,0.13855421686746988,0.654213
2021-01-20,SH600011,-4.0,0.017595291,-0.017595291,0.751004016064257,-0.44303954
2021-01-21,SH600011,-3.0,0.024193645,-0.024193645,0.8937875751503006,-0.7954767
2021-01-22,SH600011,-2.0,0.024193525,-0.024193525,0.5290581162324649,-0.6202665
2021-01-25,SH600011,-6.0,0.028592348,0.028592348,0.4909819639278557,-0.646162
2021-01-26,SH600011,-3.5,-0.0029325485,-0.0029325485,0.49498997995991983,-0.2745189
2021-01-27,SH600011,-2.5,-0.010997057,0.010997057,0.7234468937875751,-0.2916712
2021-01-28,SH600011,-1.0,-0.017595291,0.017595291,0.5731462925851704,-0.29167107
2021-01-29,SH600011,-7.5,-0.01026392,-0.01026392,0.357429718875502,-0.38889235
2021-02-01,SH600011,-1.0,-0.04545462,0.04545462,0.9397590361445783,-0.61074376
2021-02-02,SH600011,-2.0,-0.017595291,-0.017595291,0.7545271629778671,-0.35443673
2021-02-03,SH600011,-1.0,-0.035190582,-0.035190582,0.7168674698795181,-0.7974762
2021-02-04,SH600011,-2.0,-0.017595291,-0.017595291,0.3373493975903614,-0.26582512
2021-02-05,SH600011,-3.5,-0.010997057,0.010997057,0.22289156626506024,0.36207834
2021-02-08,SH600011,-3.0,0.021260977,0.021260977,0.8594377510040161,-0.7241531
2021-02-09,SH600011,-1.0,-0.0036656857,0.0036656857,0.7108433734939759,0.21538906
2021-02-10,SH600011,-1.0,-0.006598234,0.006598234,0.37751004016064255,0.41177288
2021-02-18,SH600011,-2.0,-0.035190582,-0.035190582,0.3850806451612903,0.84484524
2021-02-19,SH600011,-1.0,-0.041788816,-0.041788816,0.48096192384769537,0.6015648
2021-02-22,SH600011,-5.0,0.042522073,-0.042522073,0.23647294589178355,0.37584308
2021-02-23,SH600011,-6.0,0.024926662,-0.024926662,0.9518072289156626,-0.6901442
2021-02-24,SH600011,-5.0,-0.0073313713,0.0073313713,0.12625250501002003,0.44304726
2021-02-25,SH600011,-8.0,-0.01026392,-0.01026392,0.35441767068273095,0.0
2021-02-26,SH600011,-2.5,0.04545462,0.04545462,0.9257028112449799,-0.79748297
2021-03-01,SH600011,-1.0,-0.0073313713,0.0073313713,0.7891566265060241,0.0
2021-03-02,SH600011,-2.0,-0.01026392,-0.01026392,0.18473895582329317,0.08860789
2021-03-03,SH600011,-2.5,-0.021261096,0.021261096,0.37751004016064255,0.753867
2021-03-04,SH600011,-5.0,-0.055718422,-0.055718422,0.03413654618473896,0.77301157
2021-03-05,SH600011,-7.0,0.017595291,-0.017595291,0.9417670682730924,-0.5703739
2021-03-08,SH600011,-9.0,-0.049120188,-0.049120188,0.03420523138832998,0.5833365
2021-03-09,SH600011,-9.0,0.03812313,-0.03812313,0.45875251509054327,-0.4579512
2021-03-10,SH600011,-9.0,0.0073313713,-0.0073313713,0.1710261569416499,0.0
2021-03-11,SH600011,-9.0,-0.035190582,-0.035190582,0.30303030303030304,0.7527009
2021-03-12,SH600011,-8.0,-0.05571854,-0.05571854,0.07459677419354839,0.42912054
2021-03-15,SH600011,-9.0,0.020527959,-0.020527959,0.7967806841046278,-0.23140912
2021-03-16,SH600011,-8.5,-0.0065983534,0.0065983534,0.45271629778672035,0.35443535
2021-03-17,SH600011,-3.5,0.049120307,0.049120307,0.9738430583501007,-0.867776
2021-03-18,SH600011,-2.0,-0.0139296055,0.0139296055,0.22782258064516128,0.3070201
2021-03-19,SH600011,-2.0,-0.0351907,-0.0351907,0.06048387096774194,0.6441765
2021-03-22,SH600011,-4.5,-0.098240376,-0.098240376,0.026156941649899398,0.83105487
2021-03-23,SH600011,-9.0,0.045454502,-0.045454502,0.8072289156626506,-0.6282109
2021-03-24,SH600011,-8.0,0.035190582,-0.035190582,0.6257545271629779,-0.17948823
2021-03-25,SH600011,-3.0,0.0806452,0.0806452,0.9799196787148594,-0.75943804
2021-03-26,SH600011,-2.0,-0.024926662,0.024926662,0.19678714859437751,0.5526389
2021-03-29,SH600011,-4.5,-0.0029325485,-0.0029325485,0.3112449799196787,0.11570339
2021-03-30,SH600011,-1.0,0.031524897,0.031524897,0.6907630522088354,-0.39252722
2021-03-31,SH600011,-2.0,-0.042521954,-0.042521954,0.0925553319919517,0.4529452
2021-04-01,SH600011,-6.0,-0.006598234,0.006598234,0.22289156626506024,0.45161626
2021-04-02,SH600011,-4.0,0.03812313,-0.03812313,0.8551307847082495,-0.620267
2021-04-06,SH600011,-2.0,0.0139296055,-0.0139296055,0.8614457831325302,-0.4827727
2021-04-07,SH600011,-1.0,-0.01026392,-0.01026392,0.39558232931726905,0.21000135
2021-04-08,SH600011,-1.0,0.038856268,0.038856268,0.891566265060241,-0.8750099
2021-04-09,SH600011,-1.0,-0.0,0.0,0.5070281124497992,0.0
2021-04-12,SH600011,-3.5,-0.0139296055,-0.0139296055,0.15060240963855423,0.43077302
2021-04-13,SH600011,-1.5,0.027859211,-0.027859211,0.7610441767068273,-0.7088686
2021-04-14,SH600011,-1.0,-0.0036656857,0.0036656857,0.6016096579476862,0.31819087
2021-04-15,SH600011,-1.0,0.031525016,0.031525016,0.9294354838709677,-0.77779317
2021-04-16,SH600011,-1.0,-0.01759541,0.01759541,0.7730923694779116,0.31819528
2021-04-19,SH600011,-1.0,-0.0139296055,-0.0139296055,0.42771084337349397,0.63638175
2021-04-20,SH600011,-3.0,-0.0,0.0,0.3762575452716298,0.0
2021-04-21,SH600011,-1.0,0.024193645,-0.024193645,0.8651911468812877,-0.9545824
2021-04-22,SH600011,-1.0,-0.0,0.0,0.4969818913480885,-0.18920307
2021-04-23,SH600011,-1.0,0.010997057,0.010997057,0.39919354838709675,-0.31819087
2021-04-26,SH600011,-5.0,0.01026392,0.01026392,0.4493927125506073,-0.3181916
2021-04-27,SH600011,-3.0,0.021260977,0.021260977,0.694331983805668,-0.72414947
2021-04-28,SH600011,-9.0,-0.07404697,-0.07404697,0.09939148073022312,0.85966194
2021-04-29,SH600011,-9.0,-0.0139296055,0.0139296055,0.20816326530612245,0.53165567
2021-04-30,SH600011,-9.0,0.0036656857,-0.0036656857,0.5432098765432098,-0.48276788
2021-05-06,SH600011,-9.0,-0.0036656857,0.0036656857,0.744421906693712,-0.24138692
2021-05-07,SH600011,-8.0,-0.01026392,0.01026392,0.24898785425101214,0.58334154
2021-05-10,SH600011,-7.0,-0.0073313713,-0.0073313713,0.4331983805668016,0.31819406
2021-05-11,SH600011,-7.0,0.0036656857,-0.0036656857,0.7119675456389453,0.0
2021-05-12,SH600011,-3.0,0.010997057,0.010997057,0.8927125506072875,-0.21538651
2021-05-13,SH600011,-1.0,0.0139296055,-0.0139296055,0.5636363636363636,-0.09722148
2021-05-14,SH600011,-1.0,-0.010997057,0.010997057,0.5548780487804879,0.31819504
2021-05-17,SH600011,-4.0,0.0036656857,0.0036656857,0.39148073022312374,-0.13725854
2021-05-18,SH600011,-5.0,-0.0036656857,0.0036656857,0.6032719836400818,0.18920115
2021-05-19,SH600011,-1.0,0.010997057,-0.010997057,0.5244897959183673,-0.37838647
2021-05-20,SH600011,-1.0,0.0139296055,0.0139296055,0.7923387096774194,-0.72414875
2021-05-21,SH600011,-1.0,-0.035190582,-0.035190582,0.11717171717171718,0.7196349
2021-05-24,SH600011,-5.5,0.01026392,-0.01026392,0.7919191919191919,-0.26582783
2021-05-25,SH600011,-4.0,-0.0,0.0,0.6330645161290323,0.10769698
2021-05-26,SH600011,-4.5,-0.01026392,0.01026392,0.2701612903225806,0.60346085
2021-05-27,SH600011,-5.0,0.01026392,-0.01026392,0.8145161290322581,-0.5675906
2021-05-28,SH600011,-1.0,-0.0,0.0,0.38306451612903225,-0.15909481
2021-05-31,SH600011,-1.0,0.0073313713,0.0073313713,0.6935483870967742,-0.31819186
2021-06-01,SH600011,-1.0,0.0139296055,0.0139296055,0.8444444444444444,-0.6363798
2021-06-02,SH600011,-1.0,-0.01026392,-0.01026392,0.21616161616161617,0.4772853
2021-06-03,SH600011,-2.0,0.0139296055,-0.0139296055,0.7818181818181819,-0.75677747
2021-06-04,SH600011,-1.5,0.006598234,0.006598234,0.6626262626262627,-0.31818962
2021-06-07,SH600011,-3.5,-0.01026392,0.01026392,0.3838383838383838,0.37838995
2021-06-08,SH600011,-3.0,0.01026392,0.01026392,0.5757575757575758,-0.15909481
2021-06-09,SH600011,-3.0,-0.0029325485,0.0029325485,0.4596774193548387,0.23334147
2021-06-10,SH600011,-7.0,0.01026392,0.01026392,0.6153846153846154,-0.466684
2021-06-11,SH600011,-8.0,-0.0139296055,-0.0139296055,0.19797979797979798,0.47728655
2021-06-15,SH600011,-7.0,0.024193645,-0.024193645,0.562753036437247,-0.7538644
2021-06-16,SH600011,-7.0,-0.0036656857,0.0036656857,0.3509127789046653,0.0
2021-06-17,SH600011,-7.5,0.0073313713,-0.0073313713,0.8036437246963563,-0.482771
2021-06-18,SH600011,-7.0,0.0036656857,-0.0036656857,0.742914979757085,-0.60872245
2021-06-21,SH600011,-4.5,0.0036656857,0.0036656857,0.6876267748478702,-0.23334333
2021-06-22,SH600011,-1.0,-0.0073313713,-0.0073313713,0.5668016194331984,0.23333909
2021-06-23,SH600011,-1.0,-0.010264039,-0.010264039,0.3772819472616633,0.27451533
2021-06-24,SH600011,-3.0,-0.0073313713,-0.0073313713,0.2784552845528455,0.2745205
