kunquant_alpha101_alpha096_canonical_vwap_v2,alpha101,False,TradingBehavior,TradingBehavior,within_day_price_formation,unspecified,unresolved,Canonical replacement uses the provider's direct $vwap field; V1 proxy remains immutable.,16,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
kunquant_alpha101_alpha098,alpha101,False,Multi,OpaqueMultiInput,mixed_formula_information,unspecified,unresolved,Alpha101 batch V4 passed.,5,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
kunquant_alpha101_alpha098_canonical_vwap_v2,alpha101,False,TradingBehavior,TradingBehavior,within_day_price_formation,unspecified,unresolved,Canonical replacement uses the provider's direct $vwap field; V1 proxy remains immutable.,16,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
kunquant_alpha101_alpha099,alpha101,False,Multi,OpaqueMultiInput,mixed_formula_information,unspecified,unresolved,Pending Alpha101 batch V4 evaluation.,6,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
kunquant_alpha101_alpha101,alpha101,False,Multi,OpaqueMultiInput,mixed_formula_information,unspecified,unresolved,Generated from KunQuant pandas reference smoke; coverage=0.993685 V4 smoke passed for selected Alpha101 adapter factor.,21,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
mature_abnormal_turnover_20,mature_public,False,TradingBehavior,TradingBehavior,Unusually intense or unstable trading can reflect attention and speculative overpricing under short-sale constraints.,name_window_20,unresolved,turnover_t/mean(previous_20_turnover)-1,8,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_accruals_to_assets,mature_public,False,Quality,Fundamentals,Cash-backed earnings and low accrual dependence reduce the chance that reported profits overstate economic performance.,unspecified,unresolved,(n_income_attr_p-n_cashflow_act)/total_assets,7,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_amihud_illiquidity_20,mature_public,True,Liquidity,LiquidityTrading,Price impact per traded currency unit measures costly immediacy and possible illiquidity compensation.,name_window_20,unresolved,mean_20(abs(return)/amount_cny),9,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_amount_momentum_20,mature_public,False,Liquidity,LiquidityTrading,Unusually intense or unstable trading can reflect attention and speculative overpricing under short-sale constraints.,name_window_20,unresolved,amount/mean(previous_20_amount)-1,8,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_asset_growth_yoy,mature_public,False,GrowthInvestment,Fundamentals,Conservative investment and realized operating growth are competing fundamental channels rather than one mechanically signed growth family.,unspecified,unresolved,total_assets/prior_year_total_assets-1,5,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_book_leverage,mature_public,False,Leverage,CapitalStructure,financing_and_distress,unspecified,unresolved,total_liab/total_assets,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_book_to_market_pit,mature_public,True,Value,Valuation,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",unspecified,unresolved,PIT_book_equity/market_cap_cny,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_book_to_price,mature_public,True,Value,Valuation,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",unspecified,unresolved,1/pb for positive pb,6,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_cash_ratio,mature_public,False,Quality,Fundamentals,earnings_and_cash_quality,unspecified,unresolved,money_cap/total_cur_liab,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_cashflow_quality,mature_public,False,Quality,Fundamentals,Cash-backed earnings and low accrual dependence reduce the chance that reported profits overstate economic performance.,unspecified,unresolved,n_cashflow_act/abs(n_income_attr_p),6,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_cashflow_to_price_pit,mature_public,False,Value,Valuation,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",unspecified,unresolved,PIT_operating_cashflow/market_cap_cny,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_cashflow_to_sales,mature_public,False,CashFlow,Fundamentals,Cash-backed earnings and low accrual dependence reduce the chance that reported profits overstate economic performance.,unspecified,unresolved,n_cashflow_act/revenue,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_current_ratio,mature_public,False,Quality,Fundamentals,earnings_and_cash_quality,unspecified,unresolved,total_cur_assets/total_cur_liab,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_dividend_yield_ttm,mature_public,True,Value,Valuation,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",unspecified,unresolved,dv_ttm/100,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_downside_volatility_60,mature_public,True,VolatilityRisk,RiskLottery,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",name_window_60,unresolved,std_60(negative_daily_returns),4,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_earnings_to_price_pit,mature_public,True,Value,Valuation,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",unspecified,unresolved,PIT_net_income/market_cap_cny,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_earnings_yield_ttm,mature_public,True,Value,Valuation,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",unspecified,unresolved,1/pe_ttm for positive pe_ttm,6,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_extra_large_order_imbalance,mature_public,False,TradingBehavior,TradingBehavior,order_flow_pressure,unspecified,unresolved,(extra_large_buy-extra_large_sell)/(extra_large_buy+extra_large_sell),11,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_float_market_cap_ratio,mature_public,False,Size,SizeStructure,scale_float_and_shell_value,unspecified,unresolved,circ_mv/total_mv,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_gross_margin,mature_public,False,Profitability,Fundamentals,"Persistent operating efficiency and profits relative to assets or sales may signal durable business quality, but A-share evidence is mixed.",unspecified,unresolved,(revenue-oper_cost)/revenue,7,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_gross_profitability,mature_public,False,Profitability,Fundamentals,"Persistent operating efficiency and profits relative to assets or sales may signal durable business quality, but A-share evidence is mixed.",unspecified,unresolved,(revenue-oper_cost)/total_assets,7,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_high_52w,mature_public,False,MomentumTrend,ReturnDynamics,Proximity to the 52-week high may capture gradual information diffusion and anchoring separately from raw cumulative momentum.,name_window_52,unresolved,close/rolling_max_252(close),6,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_idiosyncratic_volatility_60,mature_public,True,VolatilityRisk,RiskLottery,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",name_window_60,unresolved,std_60(stock_return-beta_60*market_return),8,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_institutional_flow_persistence_20,mature_public,False,TradingBehavior,TradingBehavior,Persistent large-order and aggregate net buying pressure can convey information not present in price history alone.,name_window_20,unresolved,mean_20(institutional_order_imbalance),4,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_institutional_order_imbalance,mature_public,False,TradingBehavior,TradingBehavior,Persistent large-order and aggregate net buying pressure can convey information not present in price history alone.,unspecified,unresolved,(large_and_extra_large_buy-sell)/(large_and_extra_large_buy+sell),11,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_intraday_return_20,mature_public,True,TradingBehavior,TradingBehavior,within_day_price_formation,name_window_20,unresolved,mean_20(close/open-1),8,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_large_order_imbalance,mature_public,False,TradingBehavior,TradingBehavior,order_flow_pressure,unspecified,unresolved,(large_buy-large_sell)/(large_buy+large_sell),11,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_log_float_market_cap,mature_public,False,Size,SizeStructure,scale_float_and_shell_value,unspecified,unresolved,log(circ_mv),4,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_log_total_market_cap,mature_public,True,Size,SizeStructure,scale_float_and_shell_value,unspecified,unresolved,log(total_mv),4,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_market_beta_60,mature_public,False,VolatilityRisk,RiskLottery,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",name_window_60,unresolved,"cov_60(stock_return,market_return)/var_60(market_return)",11,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_max_daily_return_21,mature_public,True,VolatilityRisk,RiskLottery,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",name_window_21,unresolved,max_21(daily_return),4,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_max_drawdown_60,mature_public,False,VolatilityRisk,RiskLottery,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",name_window_60,unresolved,min_60(close/running_max(close)-1),11,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_medium_order_imbalance,mature_public,False,TradingBehavior,TradingBehavior,order_flow_pressure,unspecified,unresolved,(medium_buy-medium_sell)/(medium_buy+medium_sell),11,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_momentum_12_1,mature_public,False,MomentumTrend,ReturnDynamics,Intermediate-horizon raw return continuation is tested as a competing hypothesis and is not relabeled as reversal if weak.,name_window_12_1,unresolved,close[t-21]/close[t-252]-1,15,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_net_flow_persistence_20,mature_public,False,TradingBehavior,TradingBehavior,Persistent large-order and aggregate net buying pressure can convey information not present in price history alone.,name_window_20,unresolved,mean_20(net_flow_to_traded_amount),4,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_net_flow_persistence_5,mature_public,False,TradingBehavior,TradingBehavior,Persistent large-order and aggregate net buying pressure can convey information not present in price history alone.,name_window_5,unresolved,mean_5(net_flow_to_traded_amount),4,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_net_flow_to_traded_amount,mature_public,False,TradingBehavior,TradingBehavior,order_flow_pressure,unspecified,unresolved,net_mf_amount_cny/traded_amount_cny,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_net_income_growth_yoy,mature_public,False,GrowthInvestment,Fundamentals,Conservative investment and realized operating growth are competing fundamental channels rather than one mechanically signed growth family.,unspecified,unresolved,signed_yoy_growth(n_income_attr_p),4,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_net_margin,mature_public,False,Profitability,Fundamentals,"Persistent operating efficiency and profits relative to assets or sales may signal durable business quality, but A-share evidence is mixed.",unspecified,unresolved,n_income_attr_p/revenue,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_operating_cashflow_to_assets,mature_public,False,CashFlow,Fundamentals,Cash-backed earnings and low accrual dependence reduce the chance that reported profits overstate economic performance.,unspecified,unresolved,n_cashflow_act/total_assets,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_operating_profitability,mature_public,False,Profitability,Fundamentals,"Persistent operating efficiency and profits relative to assets or sales may signal durable business quality, but A-share evidence is mixed.",unspecified,unresolved,operate_profit/total_assets,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_overall_order_imbalance,mature_public,False,TradingBehavior,TradingBehavior,order_flow_pressure,unspecified,unresolved,(all_buy_amount-all_sell_amount)/(all_buy_amount+all_sell_amount),11,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_overnight_return_20,mature_public,False,Reversal,ReturnDynamics,Retail-driven overreaction and temporary overnight sentiment can reverse over subsequent horizons.,name_window_20,unresolved,mean_20(open/previous_close-1),8,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_parkinson_volatility_20,mature_public,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,name_window_20,unresolved,sqrt(mean_20(log(high/low)^2)/(4*log(2))),23,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_realized_volatility_60,mature_public,True,VolatilityRisk,RiskLottery,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",name_window_60,unresolved,std_60(daily_return),4,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_return_on_assets,mature_public,False,Profitability,Fundamentals,"Persistent operating efficiency and profits relative to assets or sales may signal durable business quality, but A-share evidence is mixed.",unspecified,unresolved,n_income_attr_p/total_assets,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_return_skewness_60,mature_public,True,VolatilityRisk,RiskLottery,lottery_preference,name_window_60,unresolved,skew_60(daily_return),4,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_revenue_growth_yoy,mature_public,False,GrowthInvestment,Fundamentals,Conservative investment and realized operating growth are competing fundamental channels rather than one mechanically signed growth family.,unspecified,unresolved,revenue/prior_year_revenue-1,5,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_reversal_1m,mature_public,True,Reversal,ReturnDynamics,Retail-driven overreaction and temporary overnight sentiment can reverse over subsequent horizons.,name_window_1,unresolved,-(close/close[t-21]-1),13,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_sales_to_price_pit,mature_public,True,Value,Valuation,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",unspecified,unresolved,PIT_revenue/market_cap_cny,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_sales_to_price_ttm,mature_public,True,Value,Valuation,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",unspecified,unresolved,1/ps_ttm for positive ps_ttm,6,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_small_order_imbalance,mature_public,False,TradingBehavior,TradingBehavior,order_flow_pressure,unspecified,unresolved,(small_buy-small_sell)/(small_buy+small_sell),11,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_turnover_mean_20,mature_public,True,Liquidity,LiquidityTrading,liquidity_or_speculative_activity,name_window_20,unresolved,mean_20(turnover_rate_f/100),6,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_turnover_rate_free_float,mature_public,True,Liquidity,LiquidityTrading,liquidity_or_speculative_activity,unspecified,unresolved,turnover_rate_f/100,3,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_turnover_volatility_20,mature_public,True,Liquidity,LiquidityTrading,Unusually intense or unstable trading can reflect attention and speculative overpricing under short-sale constraints.,name_window_20,unresolved,std_20(turnover_rate_f/100),6,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_volume_ratio,mature_public,False,Liquidity,LiquidityTrading,Unusually intense or unstable trading can reflect attention and speculative overpricing under short-sale constraints.,unspecified,unresolved,Tushare volume_ratio,2,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_vwap_deviation,mature_public,False,TradingBehavior,TradingBehavior,within_day_price_formation,unspecified,unresolved,close/vwap-1,5,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
mature_vwap_deviation_20,mature_public,True,TradingBehavior,TradingBehavior,within_day_price_formation,name_window_20,unresolved,mean_20(close/vwap-1),8,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
max_drawdown_20,project_basic,False,VolatilityRisk,RiskLottery,lottery_preference,name_window_20,unresolved,20-day rolling maximum drawdown.,7,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ret_10,project_basic,True,MomentumTrend,ReturnDynamics,return_continuation,name_window_10,unresolved,10-day return diagnostic.,6,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ret_20,project_basic,True,MomentumTrend,ReturnDynamics,return_continuation,name_window_20,unresolved,20-day return diagnostic.,6,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ret_5,project_basic,True,MomentumTrend,ReturnDynamics,return_continuation,name_window_5,unresolved,5-day return diagnostic.,6,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
rev_20_exclude_5,project_basic,True,Reversal,ReturnDynamics,short_horizon_overreaction,name_window_20_5,unresolved,Existing V4 seed factor; medium reversal excluding latest 5 days.,12,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
rev_5,project_basic,True,Reversal,ReturnDynamics,short_horizon_overreaction,name_window_5,unresolved,Existing V4 seed factor; short-term reversal.,10,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
std_20,project_basic,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,name_window_20,unresolved,Existing V4 seed factor; 20-day return volatility.,11,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_ao,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.790792 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_kama,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.915621 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_ppo,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.858398 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_ppo_hist,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.813296 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_ppo_signal,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.813296 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_pvo,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.858398 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_pvo_hist,ta,False,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.813296 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_pvo_signal,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.813296 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_roc,ta,True,MomentumTrend,ReturnDynamics,price_anchor,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.925206 V4 smoke passed for selected TA adapter factor.,20,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_rsi,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.926709 V4 smoke passed for selected TA adapter factor.,20,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_stoch,ta,False,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.912755 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_stoch_rsi,ta,False,MomentumTrend,ReturnDynamics,price_anchor,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.852619 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_stoch_rsi_d,ta,False,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.829692 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_stoch_rsi_k,ta,False,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.841156 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_stoch_signal,ta,False,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.900446 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_tsi,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.790698 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_uo,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.820907 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_momentum_wr,ta,False,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.912755 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_adx,ta,False,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.967395 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_adx_neg,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.967395 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_adx_pos,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.967395 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_aroon_down,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_aroon_ind,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_aroon_up,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_cci,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_dpo,ta,False,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_ema_fast,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.937327 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_ema_slow,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.858398 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_ichimoku_a,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_ichimoku_b,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.999812 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_ichimoku_base,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_ichimoku_conv,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.943998 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_kst,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.890956 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_kst_diff,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.890956 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_kst_sig,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.896406 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_macd,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.858398 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
