factor,source,original_family,original_subfamily,primary_family,secondary_family,economic_subfamily,mechanism,research_role,sleeve_id,expected_direction,direction_rationale,evidence_level,intended_role,data_horizon,turnover_implication,global_coverage,global_qualified_month_fraction,definition,lineage_status
kunquant_alpha101_alpha099,alpha101,Multi,CrossSectionalTechnicalFormula,OpaqueMultiInput,,CrossSectionalTechnicalFormula,mixed_formula_information,exploratory_only,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_only,daily_short_to_medium,medium_or_unknown,1.0,1.0,Pending Alpha101 batch V4 evaluation.,recovered
kunquant_alpha101_alpha101,alpha101,Multi,CrossSectionalTechnicalFormula,OpaqueMultiInput,,CrossSectionalTechnicalFormula,mixed_formula_information,exploratory_only,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_only,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,Generated from KunQuant pandas reference smoke; coverage=0.993685 V4 smoke passed for selected Alpha101 adapter factor.,legacy_v1
mature_abnormal_turnover_20,mature_public,TradingBehavior,AbnormalTurnover,TradingBehavior,,abnormal_turnover,Unusually intense or unstable trading can reflect attention and speculative overpricing under short-sale constraints.,selected_sleeve_member,speculative_activity,-1,Chinese evidence predicts lower future returns after abnormal turnover.,strong_prior,standalone_alpha_with_turnover_risk,daily_short_to_medium,high,0.9986625038499872,1.0,turnover_t/mean(previous_20_turnover)-1,new
mature_accruals_to_assets,mature_public,Quality,Accruals,Fundamentals,,accruals,Cash-backed earnings and low accrual dependence reduce the chance that reported profits overstate economic performance.,selected_sleeve_member,accounting_quality,-1,Lower accruals are the predeclared quality direction.,plausible_prior,conditioning_and_complementary_information,quarterly_pit_slow,low,0.9999992271042184,1.0,(n_income_attr_p-n_cashflow_act)/total_assets,new
mature_amihud_illiquidity_20,mature_public,Liquidity,VolumePriceImpact,LiquidityTrading,,price_impact,Price impact per traded currency unit measures costly immediacy and possible illiquidity compensation.,selected_sleeve_member,illiquidity_premium,1,Higher Amihud price impact is the predeclared gross illiquidity-premium direction; investability must be cost-tested.,plausible_prior,alpha_with_cost_warning,daily_short_to_medium,high,0.9828185267756218,1.0,mean_20(abs(return)/amount_cny),new
mature_amount_momentum_20,mature_public,Liquidity,AmountState,LiquidityTrading,,abnormal_amount,Unusually intense or unstable trading can reflect attention and speculative overpricing under short-sale constraints.,selected_sleeve_member,speculative_activity,-1,Abnormal traded-value intensity is treated as a separate speculation measurement.,strong_prior,standalone_alpha_with_turnover_risk,daily_short_to_medium,high,0.9821971185672368,1.0,amount/mean(previous_20_amount)-1,new
mature_asset_growth_yoy,mature_public,GrowthInvestment,AssetGrowth,Fundamentals,,conservative_investment,Conservative investment and realized operating growth are competing fundamental channels rather than one mechanically signed growth family.,selected_sleeve_member,investment_growth,-1,The investment anomaly predicts lower returns after aggressive asset growth.,mixed_evidence,exploratory_complementary_information,quarterly_pit_slow,low,0.9944231704880566,1.0,total_assets/prior_year_total_assets-1,new
mature_book_leverage,mature_public,Leverage,DebtToAssets,CapitalStructure,,DebtToAssets,financing_and_distress,risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,risk_or_conditioning,quarterly_pit_slow,medium_or_unknown,0.9999992271042184,1.0,total_liab/total_assets,new
mature_book_to_market_pit,mature_public,Value,BookToMarketPIT,Valuation,,book_yield,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",selected_sleeve_member,value,1,PIT book equity is an economically distinct measurement of book value.,strong_prior,standalone_alpha_and_diversifier,quarterly_pit_slow,high,0.9986652089852226,1.0,PIT_book_equity/market_cap_cny,new
mature_book_to_price,mature_public,Value,BookToPrice,Valuation,,book_yield,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",selected_sleeve_member,value,1,Higher book-to-price is the classic value direction,strong_prior,standalone_alpha_and_diversifier,daily_or_formula_dependent,high,0.9953058174706136,1.0,1/pb for positive pb,new
mature_cash_ratio,mature_public,Quality,CashSolvency,Fundamentals,,CashSolvency,earnings_and_cash_quality,conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,conditioning,quarterly_pit_slow,low,0.9583385986858453,1.0,money_cap/total_cur_liab,new
mature_cashflow_quality,mature_public,Quality,CashflowQuality,Fundamentals,,cash_backing,Cash-backed earnings and low accrual dependence reduce the chance that reported profits overstate economic performance.,selected_sleeve_member,accounting_quality,1,More operating cash flow per unit of earnings indicates stronger cash backing.,plausible_prior,conditioning_and_complementary_information,quarterly_pit_slow,low,0.9999992271042184,1.0,n_cashflow_act/abs(n_income_attr_p),new
mature_cashflow_to_price_pit,mature_public,Value,CashflowToPricePIT,Valuation,,cashflow_yield,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",selected_sleeve_member,value,1,Operating cash-flow yield may add information when accrual earnings are noisy.,strong_prior,standalone_alpha_and_diversifier,quarterly_pit_slow,high,0.9986652089852226,1.0,PIT_operating_cashflow/market_cap_cny,new
mature_cashflow_to_sales,mature_public,CashFlow,CashConversion,Fundamentals,,cash_generation,Cash-backed earnings and low accrual dependence reduce the chance that reported profits overstate economic performance.,selected_sleeve_member,accounting_quality,1,Higher cash conversion of sales is favorable.,plausible_prior,conditioning_and_complementary_information,quarterly_pit_slow,low,0.9999080254019928,1.0,n_cashflow_act/revenue,new
mature_current_ratio,mature_public,Quality,ShortTermSolvency,Fundamentals,,ShortTermSolvency,earnings_and_cash_quality,conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,conditioning,quarterly_pit_slow,low,0.9583030454798928,1.0,total_cur_assets/total_cur_liab,new
mature_dividend_yield_ttm,mature_public,Value,DividendYield,Valuation,,payout_yield,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",selected_sleeve_member,value,1,Cash payout is a separate shareholder-yield channel.,strong_prior,standalone_alpha_and_diversifier,daily_or_formula_dependent,high,0.7254832627486261,1.0,dv_ttm/100,new
mature_downside_volatility_60,mature_public,VolatilityRisk,DownsideRisk,RiskLottery,,downside_risk,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",selected_sleeve_member,low_risk_lottery,-1,Lower adverse-return variation is the defensive direction.,strong_prior,standalone_alpha_and_risk_diversifier,daily_medium_to_long,medium_or_unknown,0.9568214042666164,1.0,std_60(negative_daily_returns),new
mature_earnings_to_price_pit,mature_public,Value,EarningsYieldPIT,Valuation,,earnings_yield,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",selected_sleeve_member,value,1,PIT statement earnings provides an announcement-timed alternative to provider TTM valuation.,strong_prior,standalone_alpha_and_diversifier,quarterly_pit_slow,high,0.9986652089852226,1.0,PIT_net_income/market_cap_cny,new
mature_earnings_yield_ttm,mature_public,Value,EarningsYield,Valuation,,earnings_yield,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",selected_sleeve_member,value,1,Higher positive trailing earnings yield is cheaper; CH-3 gives earnings yield special A-share relevance.,strong_prior,standalone_alpha_and_diversifier,daily_or_formula_dependent,high,0.8135524183715781,1.0,1/pe_ttm for positive pe_ttm,new
mature_extra_large_order_imbalance,mature_public,TradingBehavior,ExtraLargeOrderFlow,TradingBehavior,,ExtraLargeOrderFlow,order_flow_pressure,short_horizon_alpha,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,short_horizon_alpha,daily_or_formula_dependent,high,0.9401048278548548,1.0,(extra_large_buy-extra_large_sell)/(extra_large_buy+extra_large_sell),new
mature_float_market_cap_ratio,mature_public,Size,FloatStructure,SizeStructure,,FloatStructure,scale_float_and_shell_value,control_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,control_or_conditioning,daily_or_formula_dependent,medium_or_unknown,0.9986659818810042,1.0,circ_mv/total_mv,new
mature_gross_margin,mature_public,Profitability,GrossMargin,Fundamentals,,margins,"Persistent operating efficiency and profits relative to assets or sales may signal durable business quality, but A-share evidence is mixed.",selected_sleeve_member,profitability,1,Gross margin captures pricing power and cost structure.,plausible_prior,complementary_fundamental_information,quarterly_pit_slow,low,0.9577202820605866,1.0,(revenue-oper_cost)/revenue,new
mature_gross_profitability,mature_public,Profitability,GrossProfitability,Fundamentals,,asset_efficiency,"Persistent operating efficiency and profits relative to assets or sales may signal durable business quality, but A-share evidence is mixed.",selected_sleeve_member,profitability,1,Higher gross profit per asset is economically favorable.,plausible_prior,complementary_fundamental_information,quarterly_pit_slow,low,0.9577202820605866,1.0,(revenue-oper_cost)/total_assets,new
mature_high_52w,mature_public,MomentumTrend,PriceAnchor,ReturnDynamics,,price_anchor,Proximity to the 52-week high may capture gradual information diffusion and anchoring separately from raw cumulative momentum.,selected_sleeve_member,trend_anchor,1,Prices nearer their 52-week high receive the predeclared positive direction.,plausible_prior,complementary_price_information,daily_short_to_medium,medium_or_unknown,0.8775238428687419,1.0,close/rolling_max_252(close),new
mature_idiosyncratic_volatility_60,mature_public,VolatilityRisk,ResidualVolatility,RiskLottery,,residual_risk,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",selected_sleeve_member,low_risk_lottery,-1,Lower idiosyncratic volatility is the documented A-share anomaly direction.,strong_prior,standalone_alpha_and_risk_diversifier,daily_medium_to_long,medium_or_unknown,0.8914054375536921,1.0,std_60(stock_return-beta_60*market_return),new
mature_institutional_flow_persistence_20,mature_public,TradingBehavior,InstitutionalFlowPersistence,TradingBehavior,,institutional_pressure,Persistent large-order and aggregate net buying pressure can convey information not present in price history alone.,selected_sleeve_member,institutional_flow,1,Persistent institutional-like pressure is distinct from the one-day level.,plausible_prior,short_horizon_complementary_information,daily_short_to_medium,high,0.9985338167023552,1.0,mean_20(institutional_order_imbalance),new
mature_institutional_order_imbalance,mature_public,TradingBehavior,InstitutionalFlowProxy,TradingBehavior,,institutional_pressure,Persistent large-order and aggregate net buying pressure can convey information not present in price history alone.,selected_sleeve_member,institutional_flow,1,Large and extra-large net buying is the predeclared informative-flow direction.,plausible_prior,short_horizon_complementary_information,daily_or_formula_dependent,high,0.9985021279753106,1.0,(large_and_extra_large_buy-sell)/(large_and_extra_large_buy+sell),new
mature_intraday_return_20,mature_public,TradingBehavior,Intraday,TradingBehavior,,Intraday,within_day_price_formation,short_horizon_alpha,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,short_horizon_alpha,daily_short_to_medium,high,0.984945535966512,1.0,mean_20(close/open-1),new
mature_large_order_imbalance,mature_public,TradingBehavior,LargeOrderFlow,TradingBehavior,,LargeOrderFlow,order_flow_pressure,short_horizon_alpha,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,short_horizon_alpha,daily_or_formula_dependent,high,0.9984882158512424,1.0,(large_buy-large_sell)/(large_buy+large_sell),new
mature_log_float_market_cap,mature_public,Size,FloatSize,SizeStructure,,FloatSize,scale_float_and_shell_value,control_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,control_or_conditioning,daily_or_formula_dependent,medium_or_unknown,0.9986659818810042,1.0,log(circ_mv),new
mature_log_total_market_cap,mature_public,Size,TotalSize,SizeStructure,,TotalSize,scale_float_and_shell_value,diagnostic_control,,not_applicable,Exposure diagnostic only; not aggregated as alpha.,diagnostic,exposure_control,daily_or_formula_dependent,medium_or_unknown,0.9986659818810042,1.0,log(total_mv),new
mature_market_beta_60,mature_public,VolatilityRisk,MarketBeta,RiskLottery,,systematic_risk,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",selected_sleeve_member,low_risk_lottery,-1,Lower market beta tests the defensive beta channel.,strong_prior,standalone_alpha_and_risk_diversifier,daily_medium_to_long,medium_or_unknown,0.94015158804964,1.0,"cov_60(stock_return,market_return)/var_60(market_return)",new
mature_max_daily_return_21,mature_public,VolatilityRisk,LotteryPreference,RiskLottery,,lottery_payoff,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",selected_sleeve_member,low_risk_lottery,-1,Lower recent MAX avoids lottery-like overpricing.,strong_prior,standalone_alpha_and_risk_diversifier,daily_short_to_medium,medium_or_unknown,0.9811409564817166,1.0,max_21(daily_return),new
mature_max_drawdown_60,mature_public,VolatilityRisk,Drawdown,RiskLottery,,drawdown,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",selected_sleeve_member,low_risk_lottery,1,The stored drawdown is non-positive,strong_prior,standalone_alpha_and_risk_diversifier,daily_medium_to_long,medium_or_unknown,0.8986865022640049,1.0,min_60(close/running_max(close)-1),new
mature_medium_order_imbalance,mature_public,TradingBehavior,MediumOrderFlow,TradingBehavior,,MediumOrderFlow,order_flow_pressure,short_horizon_alpha,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,short_horizon_alpha,daily_or_formula_dependent,high,0.9985280199839932,1.0,(medium_buy-medium_sell)/(medium_buy+medium_sell),new
mature_momentum_12_1,mature_public,MomentumTrend,IntermediateMomentum,ReturnDynamics,,intermediate_raw_momentum,Intermediate-horizon raw return continuation is tested as a competing hypothesis and is not relabeled as reversal if weak.,selected_sleeve_member,traditional_momentum,1,Conventional 12-1 continuation direction is frozen despite mixed Chinese evidence.,mixed_evidence,competing_hypothesis,daily_medium_to_long,high,0.7850140145327594,1.0,close[t-21]/close[t-252]-1,new
mature_net_flow_persistence_20,mature_public,TradingBehavior,NetFlowPersistence,TradingBehavior,,aggregate_flow,Persistent large-order and aggregate net buying pressure can convey information not present in price history alone.,selected_sleeve_member,institutional_flow,1,Medium-horizon aggregate net flow tests persistence and is balanced with the five-day measure.,plausible_prior,short_horizon_complementary_information,daily_short_to_medium,high,0.983812857198616,1.0,mean_20(net_flow_to_traded_amount),new
mature_net_flow_persistence_5,mature_public,TradingBehavior,NetFlowPersistence,TradingBehavior,,aggregate_flow,Persistent large-order and aggregate net buying pressure can convey information not present in price history alone.,selected_sleeve_member,institutional_flow,1,Short-horizon aggregate net flow tests rapid continuation.,plausible_prior,short_horizon_complementary_information,daily_short_to_medium,high,0.9952513283180126,1.0,mean_5(net_flow_to_traded_amount),new
mature_net_flow_to_traded_amount,mature_public,TradingBehavior,NetFlow,TradingBehavior,,NetFlow,order_flow_pressure,short_horizon_alpha,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,short_horizon_alpha,daily_or_formula_dependent,high,0.9985334302544644,1.0,net_mf_amount_cny/traded_amount_cny,new
mature_net_income_growth_yoy,mature_public,GrowthInvestment,EarningsGrowth,Fundamentals,,realized_growth,Conservative investment and realized operating growth are competing fundamental channels rather than one mechanically signed growth family.,selected_sleeve_member,investment_growth,1,Higher realized earnings growth is favorable but shares a balanced subfamily with revenue growth.,mixed_evidence,exploratory_complementary_information,quarterly_pit_slow,low,0.9980874693884964,1.0,signed_yoy_growth(n_income_attr_p),new
mature_net_margin,mature_public,Profitability,NetMargin,Fundamentals,,margins,"Persistent operating efficiency and profits relative to assets or sales may signal durable business quality, but A-share evidence is mixed.",selected_sleeve_member,profitability,1,Net margin captures bottom-line conversion of revenue.,plausible_prior,complementary_fundamental_information,quarterly_pit_slow,low,0.9999080254019928,1.0,n_income_attr_p/revenue,new
mature_operating_cashflow_to_assets,mature_public,CashFlow,CashflowOnAssets,Fundamentals,,cash_generation,Cash-backed earnings and low accrual dependence reduce the chance that reported profits overstate economic performance.,selected_sleeve_member,accounting_quality,1,Higher operating cash generation relative to assets is favorable.,plausible_prior,conditioning_and_complementary_information,quarterly_pit_slow,low,0.9999992271042184,1.0,n_cashflow_act/total_assets,new
mature_operating_profitability,mature_public,Profitability,OperatingProfitability,Fundamentals,,asset_efficiency,"Persistent operating efficiency and profits relative to assets or sales may signal durable business quality, but A-share evidence is mixed.",selected_sleeve_member,profitability,1,Operating profit per asset measures a later point in the income statement.,plausible_prior,complementary_fundamental_information,quarterly_pit_slow,low,0.9999992271042184,1.0,operate_profit/total_assets,new
mature_overall_order_imbalance,mature_public,TradingBehavior,OrderImbalance,TradingBehavior,,OrderImbalance,order_flow_pressure,short_horizon_alpha,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,short_horizon_alpha,daily_or_formula_dependent,high,0.9985338167023552,1.0,(all_buy_amount-all_sell_amount)/(all_buy_amount+all_sell_amount),new
mature_overnight_return_20,mature_public,Reversal,Overnight,ReturnDynamics,,overnight_sentiment,Retail-driven overreaction and temporary overnight sentiment can reverse over subsequent horizons.,selected_sleeve_member,short_term_reversal,-1,High persistent overnight returns are predeclared as temporary sentiment overpricing.,strong_prior,standalone_alpha_and_trading_complement,daily_short_to_medium,medium_or_unknown,0.9828185267756218,1.0,mean_20(open/previous_close-1),new
mature_parkinson_volatility_20,mature_public,VolatilityRisk,RangeVolatility,RiskLottery,,RangeVolatility,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.984945535966512,1.0,sqrt(mean_20(log(high/low)^2)/(4*log(2))),new
mature_realized_volatility_60,mature_public,VolatilityRisk,TotalVolatility,RiskLottery,,total_risk,"Low total and residual risk, low extreme positive payoff and shallow drawdown capture defensive, lottery-preference and limits-to-arbitrage channels.",selected_sleeve_member,low_risk_lottery,-1,Lower realized volatility is the defensive direction.,strong_prior,standalone_alpha_and_risk_diversifier,daily_medium_to_long,medium_or_unknown,0.956204633432921,1.0,std_60(daily_return),new
mature_return_on_assets,mature_public,Profitability,ReturnOnAssets,Fundamentals,,asset_efficiency,"Persistent operating efficiency and profits relative to assets or sales may signal durable business quality, but A-share evidence is mixed.",selected_sleeve_member,profitability,1,Net income per asset measures bottom-line profitability.,plausible_prior,complementary_fundamental_information,quarterly_pit_slow,low,0.9999992271042184,1.0,n_income_attr_p/total_assets,new
mature_return_skewness_60,mature_public,VolatilityRisk,HigherMoment,RiskLottery,,HigherMoment,lottery_preference,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_medium_to_long,medium_or_unknown,0.956204633432921,1.0,skew_60(daily_return),new
mature_revenue_growth_yoy,mature_public,GrowthInvestment,RevenueGrowth,Fundamentals,,realized_growth,Conservative investment and realized operating growth are competing fundamental channels rather than one mechanically signed growth family.,selected_sleeve_member,investment_growth,1,Higher realized revenue growth is the predeclared operating-growth hypothesis.,mixed_evidence,exploratory_complementary_information,quarterly_pit_slow,low,0.9979139542855332,1.0,revenue/prior_year_revenue-1,new
mature_reversal_1m,mature_public,Reversal,ShortTermReversal,ReturnDynamics,,one_month_reversal,Retail-driven overreaction and temporary overnight sentiment can reverse over subsequent horizons.,selected_sleeve_member,short_term_reversal,1,The stored formula is already negative prior one-month return; no post-result sign flip is permitted.,strong_prior,standalone_alpha_and_trading_complement,daily_or_formula_dependent,medium_or_unknown,0.9637840359149212,1.0,-(close/close[t-21]-1),new
mature_sales_to_price_pit,mature_public,Value,SalesToPricePIT,Valuation,,sales_yield,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",selected_sleeve_member,value,1,PIT sales-to-price is the announcement-timed sales valuation alternative.,strong_prior,standalone_alpha_and_diversifier,quarterly_pit_slow,high,0.998574007282997,1.0,PIT_revenue/market_cap_cny,new
mature_sales_to_price_ttm,mature_public,Value,SalesToPrice,Valuation,,sales_yield,"Valuation ratios proxy a common cheapness dimension while earnings, book, sales, cash flow and distributions retain different accounting sensitivities.",selected_sleeve_member,value,1,Sales yield remains defined when earnings are weak and is not allowed to dominate by factor count.,strong_prior,standalone_alpha_and_diversifier,daily_or_formula_dependent,high,0.9984306351155152,1.0,1/ps_ttm for positive ps_ttm,new
mature_small_order_imbalance,mature_public,TradingBehavior,RetailFlow,TradingBehavior,,RetailFlow,order_flow_pressure,short_horizon_alpha,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,short_horizon_alpha,daily_or_formula_dependent,high,0.9985307251192288,1.0,(small_buy-small_sell)/(small_buy+small_sell),new
mature_turnover_mean_20,mature_public,Liquidity,TurnoverLevel,LiquidityTrading,,TurnoverLevel,liquidity_or_speculative_activity,alpha_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_conditioning,daily_short_to_medium,high,0.9986659818810042,1.0,mean_20(turnover_rate_f/100),new
mature_turnover_rate_free_float,mature_public,Liquidity,Turnover,LiquidityTrading,,Turnover,liquidity_or_speculative_activity,diagnostic_control,,not_applicable,Exposure diagnostic only; not aggregated as alpha.,diagnostic,exposure_control,daily_or_formula_dependent,high,0.9986625038499872,1.0,turnover_rate_f/100,new
mature_turnover_volatility_20,mature_public,Liquidity,LiquidityVolatility,LiquidityTrading,,activity_instability,Unusually intense or unstable trading can reflect attention and speculative overpricing under short-sale constraints.,selected_sleeve_member,speculative_activity,-1,Unstable turnover is predeclared as speculative activity rather than liquidity level.,strong_prior,standalone_alpha_with_turnover_risk,daily_short_to_medium,high,0.9986659818810042,1.0,std_20(turnover_rate_f/100),new
mature_volume_ratio,mature_public,Liquidity,RelativeVolume,LiquidityTrading,,abnormal_amount,Unusually intense or unstable trading can reflect attention and speculative overpricing under short-sale constraints.,selected_sleeve_member,speculative_activity,-1,Elevated relative volume is a second abnormal-activity measure balanced within its subfamily.,strong_prior,standalone_alpha_with_turnover_risk,daily_or_formula_dependent,high,0.9986636631936596,1.0,Tushare volume_ratio,new
mature_vwap_deviation,mature_public,TradingBehavior,VWAPDeviation,TradingBehavior,,VWAPDeviation,within_day_price_formation,short_horizon_alpha,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,short_horizon_alpha,daily_or_formula_dependent,high,0.998631974466615,1.0,close/vwap-1,new
mature_vwap_deviation_20,mature_public,TradingBehavior,VWAPDeviation,TradingBehavior,,VWAPDeviation,within_day_price_formation,short_horizon_alpha,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,short_horizon_alpha,daily_short_to_medium,high,0.984945535966512,1.0,mean_20(close/vwap-1),new
max_drawdown_20,project_basic,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,lottery_preference,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.99357994119036,1.0,20-day rolling maximum drawdown.,legacy_v1
ret_10,project_basic,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_short_to_medium,medium_or_unknown,0.9974795868562888,1.0,10-day return diagnostic.,legacy_v1
ret_20,project_basic,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_short_to_medium,medium_or_unknown,0.9973999785907868,1.0,20-day return diagnostic.,legacy_v1
ret_5,project_basic,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_short_to_medium,medium_or_unknown,0.9978358918115944,1.0,5-day return diagnostic.,legacy_v1
rev_20_exclude_5,project_basic,Reversal,ReturnReversal,ReturnDynamics,,ReturnReversal,short_horizon_overreaction,alpha,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha,daily_short_to_medium,high,0.9974312808699406,1.0,Existing V4 seed factor; medium reversal excluding latest 5 days.,legacy_v1
rev_5,project_basic,Reversal,ReturnReversal,ReturnDynamics,,ReturnReversal,short_horizon_overreaction,alpha,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha,daily_short_to_medium,high,0.9978358918115944,1.0,Existing V4 seed factor; short-term reversal.,legacy_v1
std_20,project_basic,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9933167701767344,1.0,Existing V4 seed factor; 20-day return volatility.,legacy_v1
ta_momentum_ao,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9899372833718042,1.0,Generated from ta wrapper smoke; coverage=0.790792 TA batch V4 passed.,legacy_v1
ta_momentum_kama,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.862142830367539,1.0,Generated from ta wrapper smoke; coverage=0.915621 TA batch V4 passed.,legacy_v1
ta_momentum_ppo,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,1.0,1.0,Generated from ta wrapper smoke; coverage=0.858398 TA batch V4 passed.,legacy_v1
ta_momentum_ppo_hist,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,1.0,1.0,Generated from ta wrapper smoke; coverage=0.813296 TA batch V4 passed.,legacy_v1
ta_momentum_ppo_signal,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,1.0,1.0,Generated from ta wrapper smoke; coverage=0.813296 TA batch V4 passed.,legacy_v1
