datetime,instrument,alpha158_KMID,alpha158_KLEN,alpha158_KMID2,alpha158_KUP,alpha158_KUP2,alpha158_KLOW,alpha158_KLOW2,alpha158_KSFT,alpha158_KSFT2,alpha158_OPEN0,alpha158_HIGH0,alpha158_LOW0,alpha158_VWAP0,alpha158_ROC5,alpha158_ROC10,alpha158_ROC20,alpha158_ROC30,alpha158_ROC60,alpha158_MA5,alpha158_MA10,alpha158_MA20,alpha158_MA30,alpha158_MA60,alpha158_STD5,alpha158_STD10,alpha158_STD20,alpha158_STD30,alpha158_STD60,alpha158_BETA5,alpha158_BETA10,alpha158_BETA20,alpha158_BETA30,alpha158_BETA60,alpha158_RSQR5,alpha158_RSQR10,alpha158_RSQR20,alpha158_RSQR30,alpha158_RSQR60,alpha158_RESI5,alpha158_RESI10,alpha158_RESI20,alpha158_RESI30,alpha158_RESI60,alpha158_MAX5,alpha158_MAX10,alpha158_MAX20,alpha158_MAX30,alpha158_MAX60,alpha158_MIN5,alpha158_MIN10,alpha158_MIN20,alpha158_MIN30,alpha158_MIN60,alpha158_QTLU5,alpha158_QTLU10,alpha158_QTLU20,alpha158_QTLU30,alpha158_QTLU60,alpha158_QTLD5,alpha158_QTLD10,alpha158_QTLD20,alpha158_QTLD30,alpha158_QTLD60,alpha158_RANK5,alpha158_RANK10,alpha158_RANK20,alpha158_RANK30,alpha158_RANK60,alpha158_RSV5,alpha158_RSV10,alpha158_RSV20,alpha158_RSV30,alpha158_RSV60,alpha158_IMAX5,alpha158_IMAX10,alpha158_IMAX20,alpha158_IMAX30,alpha158_IMAX60,alpha158_IMIN5,alpha158_IMIN10,alpha158_IMIN20,alpha158_IMIN30,alpha158_IMIN60,alpha158_IMXD5,alpha158_IMXD10,alpha158_IMXD20,alpha158_IMXD30,alpha158_IMXD60,alpha158_CORR5,alpha158_CORR10,alpha158_CORR20,alpha158_CORR30,alpha158_CORR60,alpha158_CORD5,alpha158_CORD10,alpha158_CORD20,alpha158_CORD30,alpha158_CORD60,alpha158_CNTP5,alpha158_CNTP10,alpha158_CNTP20,alpha158_CNTP30,alpha158_CNTP60,alpha158_CNTN5,alpha158_CNTN10,alpha158_CNTN20,alpha158_CNTN30,alpha158_CNTN60,alpha158_CNTD5,alpha158_CNTD10,alpha158_CNTD20,alpha158_CNTD30,alpha158_CNTD60,alpha158_SUMP5,alpha158_SUMP10,alpha158_SUMP20,alpha158_SUMP30,alpha158_SUMP60,alpha158_SUMN5,alpha158_SUMN10,alpha158_SUMN20,alpha158_SUMN30,alpha158_SUMN60,alpha158_SUMD5,alpha158_SUMD10,alpha158_SUMD20,alpha158_SUMD30,alpha158_SUMD60,alpha158_VMA5,alpha158_VMA10,alpha158_VMA20,alpha158_VMA30,alpha158_VMA60,alpha158_VSTD5,alpha158_VSTD10,alpha158_VSTD20,alpha158_VSTD30,alpha158_VSTD60,alpha158_WVMA5,alpha158_WVMA10,alpha158_WVMA20,alpha158_WVMA30,alpha158_WVMA60,alpha158_VSUMP5,alpha158_VSUMP10,alpha158_VSUMP20,alpha158_VSUMP30,alpha158_VSUMP60,alpha158_VSUMN5,alpha158_VSUMN10,alpha158_VSUMN20,alpha158_VSUMN30,alpha158_VSUMN60,alpha158_VSUMD5,alpha158_VSUMD10,alpha158_VSUMD20,alpha158_VSUMD30,alpha158_VSUMD60
2020-10-23,SH600000,0.0072688996,0.017653137,0.4117625,0.009345823,0.5294143,0.0010384142,0.058823213,-0.0010385087,-0.058828562,0.99278355,1.0092784,0.9917526,1.0017945,1.0020761,0.9710881,1.0133795,1.0432911,1.1174934,0.9954633,0.9925721,0.9899962,1.0018147,1.0400077,0.0050851167,0.0069664945,0.01467863,0.021313667,0.04256059,0.0017531556,0.0015154965,-0.00017876181,-0.0017345251,-0.002186211,0.29715228,0.4338032,0.0051909457,0.51327074,0.80476445,0.001030358,0.0006081252,0.011702039,0.023335885,0.024485495,1.0237143,1.0237143,1.0278584,1.0474521,1.1319258,0.9804038,0.9710947,0.9638887,0.9638887,0.9638887,1.0,1.0,1.0,1.0230988,1.0799693,0.9934026,0.98678976,0.9761016,0.9818532,0.994433,0.9,0.85,0.8,0.53333336,0.26666668,0.4524589,0.5493256,0.5645063,0.43214262,0.2149006,0.2,0.6,0.1,0.06666667,0.28333333,0.4,0.1,0.45,0.6333333,0.81666666,-0.2,0.5,-0.35,-0.56666666,-0.53333336,0.5314594,0.7143277,0.75345296,0.35897413,0.08553003,0.7260603,0.7070863,0.5753355,0.5114156,0.49878427,0.4,0.5,0.35,0.26666668,0.31666666,0.6,0.5,0.65,0.7,0.6666667,-0.2,0.0,-0.3,-0.43333334,-0.35,0.47204867,0.6797325,0.4558823,0.3858937,0.38077402,0.5279513,0.3202675,0.5441177,0.6141063,0.619226,-0.05590266,0.359465,-0.08823536,-0.2282126,-0.23845197,0.8768579,0.83121395,0.7541779,0.7299816,0.7198431,0.22710761,0.24255745,0.27322435,0.2297836,0.23322842,0.46696424,0.6862291,0.78366846,0.8876375,1.1554519,0.48061597,0.5732733,0.5355164,0.5324758,0.49191526,0.519384,0.4267267,0.46448362,0.4675242,0.5080847,-0.03876803,0.14654662,0.07103275,0.06495163,-0.01616947
2020-10-26,SH600000,-0.012345709,0.016460882,-0.75000286,0.0030863804,0.18749787,0.0010287935,0.06249929,-0.014403296,-0.87500143,1.0125,1.015625,0.99895835,1.0054162,1.0052055,0.99891233,1.0354284,1.0489472,1.0853858,1.0047859,1.0030146,0.9985316,1.010613,1.0494121,0.0057824566,0.006978602,0.012318155,0.02048769,0.04325303,0.00041954117,0.0011065488,0.00036966088,-0.0015784587,-0.0022337479,0.0131602585,0.23047069,0.03151982,0.46002576,0.8134577,-0.0056250235,-0.007993993,-0.002043351,0.012274659,0.01648346,1.0197859,1.0343721,1.0385593,1.058357,1.1437103,0.9906107,0.9895718,0.9739237,0.9739237,0.9739237,1.0104109,1.0104109,1.0104109,1.0316526,1.0912127,0.99958044,0.9970632,0.9862637,0.9920752,1.0029057,0.4,0.4,0.55,0.36666667,0.18333334,0.321824,0.23277052,0.40343508,0.30883884,0.15358277,0.8,0.5,0.05,0.033333335,0.26666668,0.2,0.2,0.4,0.6,0.8,0.6,0.3,-0.35,-0.56666666,-0.53333336,0.80336475,0.77487504,0.69589865,0.4301328,0.062623024,0.8696838,0.6727408,0.53147274,0.525462,0.53988856,0.4,0.4,0.3,0.26666668,0.31666666,0.6,0.6,0.7,0.7,0.6666667,-0.2,-0.2,-0.4,-0.43333334,-0.35,0.43594575,0.5073528,0.3835546,0.37569064,0.40809503,0.56405425,0.4926472,0.61644536,0.62430936,0.59190494,-0.12810853,0.014705619,-0.23289077,-0.24861869,-0.18380992,1.0596011,1.0924071,0.97486794,0.99165034,0.96260107,0.19636974,0.32408184,0.317178,0.30559388,0.30925155,0.46060184,0.5755591,0.765854,0.8593705,1.0245686,0.3540613,0.4657946,0.44050124,0.51487327,0.48975655,0.6459387,0.5342054,0.5594987,0.48512673,0.5102434,-0.29187736,-0.06841081,-0.11899749,0.02974654,-0.020486876
2020-10-27,SH600000,-0.011470238,0.011470238,-1.0,0.0,0.0,0.0,0.0,-0.011470238,-1.0,1.0116034,1.0116034,1.0,1.0049815,1.0105429,1.0062943,1.0380015,1.0559402,1.0938631,1.0154052,1.0150905,1.0092801,1.0215499,1.0611408,0.009657454,0.008190737,0.01097822,0.020230552,0.044342093,-0.00516915,-0.00036525968,0.0006381229,-0.0015252015,-0.0023120285,0.71623075,0.018229255,0.11825318,0.4404947,0.8291897,-0.0050668786,-0.013446811,-0.015342256,0.00056546734,0.007064018,1.0327038,1.0474747,1.0474747,1.0643295,1.1581979,1.0,1.0,0.9862606,0.9862606,0.9862606,1.02321,1.02321,1.0189929,1.0408969,1.1050354,1.0101337,1.0094886,0.9987569,1.0016994,1.0143666,0.2,0.1,0.3,0.2,0.1,0.0,0.0,0.22444841,0.17599072,0.079909414,0.6,0.4,0.7,0.033333335,0.25,1.0,1.0,0.35,0.56666666,0.78333336,-0.4,-0.6,0.35,-0.53333336,-0.53333336,0.89294106,0.80611116,0.76092577,0.43986112,0.083117664,0.90141964,0.7306837,0.5267974,0.5797885,0.5469972,0.4,0.4,0.3,0.26666668,0.31666666,0.6,0.6,0.7,0.7,0.6666667,-0.2,-0.2,-0.4,-0.43333334,-0.35,0.38643953,0.46175885,0.37833735,0.36405358,0.40177843,0.61356044,0.53824115,0.6216627,0.6359464,0.5982216,-0.22712092,-0.07648228,-0.24332532,-0.27189285,-0.19644317,1.4220638,1.5390918,1.32648,1.3553272,1.3301641,0.33391726,0.4037761,0.44500053,0.42734876,0.4299412,0.41366196,0.48870283,0.77084273,0.85078186,1.012183,0.4497553,0.5277635,0.47304833,0.4783822,0.49660558,0.5502447,0.4722365,0.5269517,0.52161777,0.5033944,-0.1004894,0.055526994,-0.05390332,-0.04323559,-0.0067888433
2020-10-28,SH600000,-0.008438806,0.014767958,-0.5714267,0.004219403,0.28571334,0.0021097495,0.14285992,-0.010548459,-0.7142801,1.0085106,1.0127659,0.9978723,1.0018742,1.0318971,1.0138062,1.0318971,1.0691105,1.1052923,1.0176466,1.022328,1.0162541,1.0279193,1.068395,0.013145685,0.010847784,0.01123742,0.01975134,0.045377225,-0.007656902,-0.0023217169,0.00061036996,-0.001464947,-0.0023870943,0.8481639,0.41990203,0.10325738,0.4263364,0.8440402,-0.0023327647,-0.011880267,-0.022052556,-0.0066775167,0.0020242226,1.0414715,1.0563678,1.0563678,1.072352,1.168031,0.9978723,0.9978723,0.994634,0.994634,0.994634,1.0276442,1.0318971,1.0265809,1.0488772,1.1144172,1.0067921,1.0169959,1.0057129,1.0082837,1.0210426,0.2,0.1,0.1,0.06666667,0.033333335,0.04880154,0.03637383,0.08692218,0.069044925,0.030946534,0.4,0.3,0.65,0.033333335,0.23333333,1.0,1.0,0.3,0.53333336,0.76666665,-0.6,-0.7,0.35,-0.5,-0.53333336,0.7214423,0.725257,0.70740706,0.4485518,0.10518949,0.78902936,0.72005236,0.5577108,0.573364,0.54775596,0.2,0.4,0.3,0.23333333,0.3,0.8,0.6,0.7,0.73333335,0.68333334,-0.6,-0.2,-0.4,-0.5,-0.38333333,0.12499886,0.42368394,0.39443284,0.3368302,0.39216653,0.87500113,0.57631606,0.60556716,0.6631698,0.60783345,-0.75000226,-0.15263215,-0.21113433,-0.3263396,-0.21566692,1.1111362,1.2831882,1.078585,1.1192374,1.1083395,0.26881665,0.3283495,0.36102727,0.35520077,0.353218,0.28250384,0.35614794,0.7687335,0.83362204,0.99357706,0.40000078,0.5084111,0.46964195,0.4925553,0.5068668,0.59999925,0.49158886,0.5303581,0.5074447,0.4931332,-0.19999847,0.016822277,-0.06071611,-0.014889417,0.013733626
2020-10-29,SH600000,0.0021390207,0.01176476,0.18181592,0.00855618,0.727272,0.001069559,0.090912096,-0.0053476,-0.45454395,0.99786556,1.0085379,0.9967983,1.0011061,1.0299315,1.0267473,1.0277822,1.0683808,1.1217163,1.0149817,1.02299,1.0181818,1.0289949,1.0698535,0.0147977015,0.013548096,0.011903129,0.01932716,0.045976683,-0.009186426,-0.0036570148,0.00046242832,-0.0014155902,-0.0024282604,0.96348435,0.6678953,0.052824404,0.41575813,0.85077566,0.003391154,-0.006533419,-0.022574902,-0.008468805,0.0017801456,1.0448706,1.0598156,1.0598156,1.07364,1.1718433,0.9967983,0.9967983,0.9967983,0.9967983,0.9967983,1.0267314,1.0352651,1.0299315,1.0506449,1.1174177,1.002611,1.0100781,1.0062251,1.0105238,1.0232766,0.2,0.1,0.05,0.033333335,0.016666668,0.06660233,0.050807152,0.050807152,0.04166656,0.018290902,0.2,0.2,0.6,0.033333335,0.21666667,1.0,1.0,1.0,1.0,1.0,-0.8,-0.8,-0.4,-0.96666664,-0.78333336,0.8219988,0.74103594,0.7024823,0.47583118,0.11744999,0.83687484,0.6607063,0.54383636,0.5728881,0.54042876,0.2,0.3,0.3,0.23333333,0.28333333,0.8,0.7,0.7,0.73333335,0.7,-0.6,-0.4,-0.4,-0.5,-0.41666666,0.13137102,0.341509,0.40572658,0.33835146,0.37328038,0.868629,0.658491,0.59427345,0.6616485,0.6267196,-0.73725796,-0.316982,-0.18854685,-0.32329708,-0.25343925,1.1499538,1.2956008,1.1342224,1.1704831,1.1628067,0.29054913,0.35519177,0.3780813,0.37413996,0.37099946,0.39712718,0.4549748,0.79644233,0.8404915,1.0117742,0.47310555,0.42621922,0.50291413,0.49399164,0.49919125,0.52689445,0.5737808,0.49708587,0.5060083,0.5008088,-0.053788915,-0.14756157,0.0058282334,-0.012016689,-0.0016175152
2020-10-30,SH600000,-0.012793172,0.021321954,-0.6,0.0074626836,0.35,0.0010660976,0.05,-0.019189758,-0.9,1.012959,1.0205183,0.9989201,1.008407,1.0475231,1.049698,1.0259364,1.0755539,1.123077,1.017495,1.0301329,1.0289408,1.0386603,1.0804698,0.013718858,0.016544558,0.0137999095,0.01983939,0.04740752,-0.008538071,-0.004641994,-3.197787e-05,-0.0014609509,-0.0025235543,0.96833044,0.7216227,0.00018793801,0.42025837,0.8642326,-0.0004188641,-0.0092439735,-0.028637053,-0.017476475,-0.006025052,1.0529287,1.0723644,1.0723644,1.0767055,1.1857185,0.9989201,0.9989201,0.9989201,0.9989201,0.9989201,1.0263553,1.0432059,1.0421265,1.061764,1.1306485,1.0094725,1.0144825,1.0168184,1.0209424,1.0336851,0.2,0.1,0.05,0.033333335,0.016666668,0.0199952,0.014703837,0.014703837,0.013883242,0.005781167,0.2,0.1,0.55,0.23333333,0.2,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.45,-0.76666665,-0.8,-0.20545767,0.48463738,0.5583175,0.4171305,0.11086814,0.12889223,0.5264799,0.55922085,0.53439194,0.52059877,0.0,0.2,0.3,0.23333333,0.28333333,1.0,0.8,0.7,0.73333335,0.7,-1.0,-0.6,-0.4,-0.5,-0.41666666,0.0,0.21248707,0.41173232,0.3285816,0.3733422,1.0,0.7875129,0.5882677,0.67141837,0.62665784,-1.0,-0.57502586,-0.17653538,-0.34283677,-0.25331566,0.8434533,0.97662866,0.88628477,0.91371447,0.9112489,0.12809314,0.2524277,0.29544505,0.29198462,0.2884695,0.4396343,0.4295134,0.79467696,0.820854,1.0050739,0.36517677,0.4396639,0.5035636,0.5019571,0.5080989,0.63482326,0.5603361,0.4964364,0.4980429,0.49190113,-0.2696465,-0.12067222,0.0071272,0.0039141914,0.01619775
2020-11-02,SH600000,-0.0032327492,0.011853446,-0.27272654,0.005387948,0.45454696,0.0032327492,0.27272654,-0.005387948,-0.45454696,1.0032432,1.0086486,0.9967568,1.0015959,1.0378165,1.0432189,1.0237865,1.0724077,1.1199807,1.0109982,1.0268909,1.02883,1.0373354,1.0796028,0.010513881,0.018595008,0.015320999,0.020152017,0.048332393,-0.00648284,-0.0055489624,-0.0005592733,-0.001493695,-0.0025949262,0.95048326,0.8162858,0.046638228,0.42578316,0.87917084,0.0019674315,-0.0019205202,-0.023516966,-0.01567683,-0.0030524607,1.0367262,1.0583507,1.0734885,1.0778341,1.1869614,0.9967568,0.9967568,0.9967568,0.9967568,0.9967568,1.0179327,1.0442994,1.0432189,1.0531689,1.1318337,1.0008385,1.0105306,1.0159813,1.0192066,1.0310757,0.2,0.1,0.05,0.033333335,0.016666668,0.081142776,0.0526551,0.0422672,0.040001746,0.017051283,0.2,0.4,0.5,0.2,0.18333334,1.0,1.0,1.0,1.0,1.0,-0.8,-0.6,-0.5,-0.8,-0.81666666,-0.8246379,0.44725025,0.5109086,0.4165819,0.100347616,-0.23223881,0.51662934,0.5715259,0.52722496,0.53128475,0.0,0.2,0.3,0.23333333,0.28333333,1.0,0.8,0.7,0.73333335,0.7,-1.0,-0.6,-0.4,-0.5,-0.41666666,0.0,0.22983737,0.4179185,0.33345678,0.3758345,1.0,0.77016264,0.5820815,0.6665432,0.62416553,-1.0,-0.5403252,-0.16416298,-0.3330864,-0.24833103,0.9894712,1.0947738,1.0859007,1.0981797,1.0909076,0.13997838,0.20739515,0.34150144,0.35216197,0.34534016,0.7231723,0.56233937,0.80519915,0.84196335,1.0180295,0.433668,0.37786654,0.5289782,0.49650893,0.49007756,0.566332,0.62213343,0.47102174,0.50349104,0.50992244,-0.13266401,-0.24426693,0.057956498,-0.006982122,-0.019844864
2020-11-03,SH600000,-0.0010740814,0.0128893675,-0.08333081,0.009667026,0.75,0.0021482606,0.16666919,-0.008592847,-0.6666616,1.0010753,1.0107527,0.9978494,1.0027343,1.019328,1.0300746,1.0171626,1.06448,1.119336,1.0017002,1.0183655,1.0224437,1.0296121,1.0718127,0.007146596,0.019348426,0.016063498,0.019870691,0.048622373,-0.0034325228,-0.0061048376,-0.0009860855,-0.0014649364,-0.0026247925,0.57672447,0.91257465,0.13189156,0.42122424,0.88882744,0.0051648305,0.009106223,-0.013075858,-0.008370534,0.0056186053,1.0236498,1.0526638,1.0677202,1.0720425,1.1805835,0.99140084,0.99140084,0.99140084,0.99140084,0.99140084,1.0081161,1.038688,1.0376133,1.0434196,1.1257519,0.9954607,0.9991338,1.0091908,1.0124148,1.0240597,0.6,0.3,0.15,0.1,0.05,0.2666489,0.14036466,0.11267324,0.10663414,0.04545424,0.2,0.3,0.45,0.16666667,0.16666667,0.8,0.9,0.95,0.96666664,0.98333335,-0.6,-0.6,-0.5,-0.8,-0.81666666,-0.43118438,0.24961014,0.4051376,0.40622577,0.06258949,0.046302415,0.5955196,0.5906997,0.5472699,0.5471624,0.2,0.3,0.35,0.26666668,0.28333333,0.8,0.7,0.65,0.7,0.7,-0.6,-0.4,-0.3,-0.43333334,-0.41666666,0.178667,0.3056985,0.44216195,0.35307002,0.3758345,0.821333,0.6943015,0.557838,0.64693,0.62416553,-0.642666,-0.388603,-0.1156761,-0.29385996,-0.24833103,0.7663159,0.7818928,0.77525026,0.76726633,0.7508758,0.14815287,0.16002831,0.2248153,0.24306084,0.23880829,0.7406871,0.55690885,0.7433838,0.80890656,1.0133166,0.780213,0.5762016,0.5666144,0.5291324,0.5060373,0.21978702,0.42379835,0.43338564,0.4708676,0.49396273,0.560426,0.15240328,0.13322873,0.05826481,0.012074552
2020-11-04,SH600000,-0.001069443,0.012834191,-0.08332765,0.005347604,0.41666856,0.006417144,0.5000038,9.72663e-08,7.5786857e-06,1.0010706,1.006424,0.993576,0.99918383,1.0064687,1.0385721,1.009663,1.055662,1.1413512,0.9961667,1.010198,1.017633,1.0233988,1.0649204,0.005465872,0.017602047,0.01640497,0.019443661,0.048189547,-0.00020762297,-0.0052111926,-0.0013741836,-0.0014119571,-0.002598421,0.0036072137,0.80345094,0.24558777,0.40868488,0.8867744,0.0042485446,0.013252351,-0.0045781895,-0.0029254034,0.011733046,1.011798,1.0482084,1.063201,1.067505,1.1755866,0.9872047,0.9872047,0.9872047,0.9872047,0.9872047,1.0006388,1.028941,1.0332215,1.0385721,1.1201565,0.99124736,0.99490494,1.0025555,1.006245,1.0167385,0.8,0.4,0.2,0.13333334,0.06666667,0.52027714,0.20974731,0.16836795,0.1593437,0.067922406,0.4,0.2,0.4,0.13333334,0.15,0.6,0.8,0.9,0.93333334,0.96666664,-0.2,-0.6,-0.5,-0.8,-0.81666666,-0.3098762,0.1418687,0.38194126,0.4235569,0.007725514,-0.18418726,0.35796946,0.55501723,0.51894027,0.5157115,0.4,0.3,0.4,0.3,0.28333333,0.6,0.7,0.6,0.6666667,0.7,-0.2,-0.4,-0.2,-0.36666667,-0.41666666,0.3738325,0.21820319,0.46752563,0.37257773,0.34500888,0.62616754,0.7817968,0.53247434,0.6274223,0.65499115,-0.25233504,-0.5635936,-0.06494873,-0.25484455,-0.30998224,1.0523556,1.033362,1.0641847,1.0386449,1.0013955,0.19036193,0.20802084,0.28975993,0.32769856,0.30723417,0.83204013,0.54090375,0.72183055,0.8060446,0.94180936,0.5347404,0.4598995,0.52671146,0.50359666,0.47978154,0.4652596,0.5401005,0.47328854,0.49640337,0.5202185,0.06948079,-0.08020103,0.053422924,0.007193285,-0.04043694
2020-11-05,SH600000,-0.010570784,0.013742048,-0.7692292,0.0,0.0,0.0031712642,0.23077084,-0.0073995204,-0.5384583,1.0106838,1.0106838,0.9967949,1.0016049,1.0010359,1.0309985,1.0031874,1.0533907,1.1228783,0.99381626,1.0049247,1.0152841,1.0194172,1.0605812,0.0051312507,0.015695013,0.016510189,0.018785859,0.048093054,0.0030918943,-0.0041060844,-0.0017853638,-0.0013236471,-0.002593384,0.9077009,0.6273989,0.40927702,0.38475484,0.8868879,-1.9432187e-08,0.01355269,0.0016768646,-0.00022433144,0.015923636,1.0106838,1.045953,1.0609134,1.0652082,1.1730572,0.98508066,0.98508066,0.98508066,0.98508066,0.98508066,0.9982788,1.0153956,1.0309985,1.0363375,1.1175393,0.98911464,0.99276435,0.9995697,1.0027572,1.0126225,1.0,0.5,0.25,0.16666667,0.083333336,0.5827173,0.24509226,0.19673999,0.18619505,0.079368144,1.0,0.1,0.35,0.1,0.13333334,0.4,0.7,0.85,0.9,0.95,0.6,-0.6,-0.5,-0.8,-0.81666666,0.18208733,0.21571279,0.33468497,0.41689306,0.00048201336,-0.1948689,0.36338195,0.569055,0.51911336,0.49703357,0.6,0.4,0.45,0.33333334,0.3,0.4,0.6,0.55,0.6666667,0.68333334,0.2,-0.2,-0.1,-0.33333334,-0.38333333,0.4788276,0.26193345,0.4891069,0.37871101,0.36072987,0.5211724,0.73806655,0.5108931,0.621289,0.6392701,-0.042344812,-0.47613314,-0.021786224,-0.24257797,-0.27854025,0.9901155,0.9448533,0.9723053,0.9368657,0.9036768,0.1446187,0.18582898,0.2534832,0.29498905,0.2764541,0.8571712,0.594509,0.7311904,0.787355,0.9636439,0.591547,0.5322786,0.52612036,0.5043257,0.5054226,0.40845302,0.4677214,0.47387967,0.49567428,0.4945774,0.18309398,0.064557195,0.052240692,0.008651407,0.0108451815
2020-11-06,SH600000,0.0021344232,0.010672311,0.19999637,0.004268944,0.40000182,0.004268944,0.40000182,0.0021344232,0.19999637,0.99787015,1.0042598,0.99361026,0.9998741,0.9861784,1.0330447,1.0031774,1.0468663,1.1214553,0.99342287,0.9984272,1.0118994,1.014616,1.0551871,0.0057800235,0.011136695,0.016562972,0.01801931,0.0477454,0.0036063218,-0.0020999606,-0.0020921736,-0.0012121747,-0.002570045,0.97321707,0.32592753,0.5584534,0.35071617,0.88372713,-0.00063550554,0.011022586,0.007976326,0.0029605567,0.020629214,1.0074724,1.0383756,1.0575426,1.0618237,1.16933,0.9819507,0.9819507,0.9819507,0.9819507,0.9819507,0.99745816,1.002812,1.0277227,1.0287871,1.1130987,0.9894035,0.98961,0.99639374,0.9995711,1.0083566,1.0,0.7,0.35,0.25,0.125,0.70721257,0.31988183,0.23877272,0.22597489,0.096324846,0.8,0.1,0.3,0.06666667,0.11666667,0.2,0.6,0.8,0.8666667,0.93333334,0.6,-0.5,-0.5,-0.8,-0.81666666,0.46166733,-0.26214057,0.2812961,0.437033,-0.0076785055,0.49512708,0.25181124,0.57509,0.5203706,0.501833,0.8,0.4,0.45,0.36666667,0.3,0.2,0.6,0.55,0.6333333,0.68333334,0.6,-0.2,-0.1,-0.26666668,-0.38333333,0.9350005,0.23670876,0.48910654,0.39319324,0.36222738,0.06499951,0.76329124,0.51089346,0.60680676,0.6377726,0.87000096,-0.5265825,-0.021786902,-0.21361348,-0.27554524,0.8900556,0.8148958,0.8687821,0.82973623,0.79549545,0.14041176,0.14369512,0.21720043,0.25843045,0.24257909,0.6247644,0.6364111,0.7162198,0.77808565,0.955096,0.5632517,0.47003862,0.5365717,0.5204028,0.5117284,0.43674836,0.5299614,0.46342835,0.47959718,0.48827156,0.12650329,-0.05992278,0.07314332,0.04080563,0.02345687
2020-11-09,SH600000,0.0010615641,0.009554077,0.11111111,0.00530782,0.5555556,0.0031846922,0.33333334,-0.0010615641,-0.11111111,0.9989396,1.0053022,0.99575824,1.0005494,0.9809381,1.0180337,1.0169264,1.0541011,1.1060666,0.99299216,0.9923594,1.006731,1.008479,1.0489124,0.00521955,0.0077348347,0.016421366,0.015999991,0.04741891,0.0032824404,-0.0001812022,-0.002043868,-0.0009711374,-0.002548275,0.988707,0.0050307913,0.5421946,0.28551146,0.88082427,0.00044294228,0.0084559955,0.012685736,0.0056024794,0.026261657,1.0053022,1.0169642,1.0530257,1.0572884,1.1643356,0.984067,0.9777566,0.9777566,0.9777566,0.9777566,0.99658304,0.997469,1.0233331,1.0233331,1.1083446,0.9895911,0.9853832,0.99213797,0.9953017,1.002531,1.0,0.9,0.45,0.38333333,0.19166666,0.7503111,0.56732297,0.29551804,0.27967876,0.119216844,1.0,0.1,0.25,0.033333335,0.1,0.4,0.5,0.75,0.8333333,0.9166667,0.6,-0.4,-0.5,-0.8,-0.81666666,0.5697837,-0.06265962,0.19967937,0.2657779,-0.03558277,0.30135193,0.23912185,0.5110964,0.4714243,0.51106834,1.0,0.5,0.45,0.36666667,0.31666666,0.0,0.5,0.55,0.6333333,0.6666667,1.0,0.0,-0.1,-0.26666668,-0.35,1.0,0.33943656,0.4356194,0.37181404,0.37739992,0.0,0.66056347,0.5643806,0.628186,0.6226001,1.0,-0.32112688,-0.12876117,-0.25637195,-0.24520016,0.7350429,0.62641627,0.63692933,0.593992,0.58011067,0.16699748,0.1670039,0.17550817,0.17986593,0.1825965,0.43852505,0.6228817,0.62001806,0.76028955,0.9566276,0.77306587,0.64590985,0.53391236,0.4934662,0.52383095,0.22693415,0.35409015,0.4660876,0.5065338,0.47616908,0.54613173,0.2918197,0.067824766,-0.013067607,0.047661852
2020-11-10,SH600000,-0.0010558816,0.015839472,-0.06666141,0.012671636,0.80000365,0.0021119553,0.13333495,-0.011615562,-0.7333301,1.001057,1.013742,0.9978858,1.0044624,0.983127,1.0021288,1.0084364,1.0402113,1.1120397,0.993235,0.9890168,1.0031341,1.003958,1.0437369,0.0052158698,0.0073349774,0.016345872,0.014541856,0.046811197,0.0032799807,0.0012667886,-0.002011159,-0.0007614791,-0.0025023967,0.9886193,0.27341488,0.52983993,0.21250932,0.87159085,0.00020503544,0.0052827005,0.015971933,0.007083433,0.030083723,1.013742,1.013742,1.0497046,1.0497046,1.1606635,0.98096335,0.9746729,0.9746729,0.9746729,0.9746729,0.9974769,0.9943231,1.0201056,1.0184026,1.0978789,0.9890089,0.9822754,0.9890089,0.99216264,0.9993692,1.0,1.0,0.5,0.45,0.225,0.5807629,0.64826363,0.33755207,0.33755207,0.13617405,1.0,1.0,0.2,0.46666667,0.083333336,0.2,0.4,0.7,0.8,0.9,0.8,0.6,-0.5,-0.33333334,-0.81666666,0.95698625,0.5091011,0.25268507,0.23756365,-0.06170902,-0.08703807,-0.093799904,0.49894944,0.4350318,0.51017433,1.0,0.6,0.5,0.4,0.31666666,0.0,0.4,0.5,0.6,0.6666667,1.0,0.2,0.0,-0.2,-0.35,1.0,0.4770802,0.46727833,0.4009324,0.3681574,0.0,0.5229198,0.5327217,0.59906757,0.6318426,1.0,-0.045839578,-0.06544337,-0.19813518,-0.26368526,0.815038,0.71631575,0.70595384,0.63843995,0.6195856,0.2037541,0.1887236,0.18099265,0.20172001,0.19914743,0.40541893,0.63182867,0.59781474,0.77739775,0.96377665,0.6339397,0.702068,0.59539455,0.5315733,0.5188034,0.36606035,0.29793203,0.40460545,0.4684267,0.48119655,0.2678793,0.4041359,0.1907891,0.06314659,0.037606876
