batch_id,source_stage,system,factor,status,output_file_count,failure_count,output_dir
batch_011,remaining138,jqfactor_analyzer,alpha158_VMA10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/jqfactor_analyzer/alpha158_VMA10
batch_011,remaining138,qlib_eval,alpha158_SUMN20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/qlib_eval/alpha158_SUMN20
batch_011,remaining138,qlib_eval,alpha158_SUMN30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/qlib_eval/alpha158_SUMN30
batch_011,remaining138,qlib_eval,alpha158_SUMN60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/qlib_eval/alpha158_SUMN60
batch_011,remaining138,qlib_eval,alpha158_SUMD5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/qlib_eval/alpha158_SUMD5
batch_011,remaining138,qlib_eval,alpha158_SUMD10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/qlib_eval/alpha158_SUMD10
batch_011,remaining138,qlib_eval,alpha158_SUMD20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/qlib_eval/alpha158_SUMD20
batch_011,remaining138,qlib_eval,alpha158_SUMD30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/qlib_eval/alpha158_SUMD30
batch_011,remaining138,qlib_eval,alpha158_SUMD60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/qlib_eval/alpha158_SUMD60
batch_011,remaining138,qlib_eval,alpha158_VMA5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/qlib_eval/alpha158_VMA5
batch_011,remaining138,qlib_eval,alpha158_VMA10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/qlib_eval/alpha158_VMA10
batch_012,remaining138,alphalens_reloaded,alpha158_VMA20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_VMA20
batch_012,remaining138,alphalens_reloaded,alpha158_VMA30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_VMA30
batch_012,remaining138,alphalens_reloaded,alpha158_VMA60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_VMA60
batch_012,remaining138,alphalens_reloaded,alpha158_VSTD5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_VSTD5
batch_012,remaining138,alphalens_reloaded,alpha158_VSTD10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_VSTD10
batch_012,remaining138,alphalens_reloaded,alpha158_VSTD20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_VSTD20
batch_012,remaining138,alphalens_reloaded,alpha158_VSTD30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_VSTD30
batch_012,remaining138,alphalens_reloaded,alpha158_VSTD60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_VSTD60
batch_012,remaining138,alphalens_reloaded,alpha158_WVMA5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_WVMA5
batch_012,remaining138,alphalens_reloaded,alpha158_WVMA10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_WVMA10
batch_012,remaining138,jqfactor_analyzer,alpha158_VMA20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/jqfactor_analyzer/alpha158_VMA20
batch_012,remaining138,jqfactor_analyzer,alpha158_VMA30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/jqfactor_analyzer/alpha158_VMA30
batch_012,remaining138,jqfactor_analyzer,alpha158_VMA60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/jqfactor_analyzer/alpha158_VMA60
batch_012,remaining138,jqfactor_analyzer,alpha158_VSTD5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/jqfactor_analyzer/alpha158_VSTD5
batch_012,remaining138,jqfactor_analyzer,alpha158_VSTD10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/jqfactor_analyzer/alpha158_VSTD10
batch_012,remaining138,jqfactor_analyzer,alpha158_VSTD20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/jqfactor_analyzer/alpha158_VSTD20
batch_012,remaining138,jqfactor_analyzer,alpha158_VSTD30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/jqfactor_analyzer/alpha158_VSTD30
batch_012,remaining138,jqfactor_analyzer,alpha158_VSTD60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/jqfactor_analyzer/alpha158_VSTD60
batch_012,remaining138,jqfactor_analyzer,alpha158_WVMA5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/jqfactor_analyzer/alpha158_WVMA5
batch_012,remaining138,jqfactor_analyzer,alpha158_WVMA10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/jqfactor_analyzer/alpha158_WVMA10
batch_012,remaining138,qlib_eval,alpha158_VMA20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/qlib_eval/alpha158_VMA20
batch_012,remaining138,qlib_eval,alpha158_VMA30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/qlib_eval/alpha158_VMA30
batch_012,remaining138,qlib_eval,alpha158_VMA60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/qlib_eval/alpha158_VMA60
batch_012,remaining138,qlib_eval,alpha158_VSTD5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/qlib_eval/alpha158_VSTD5
batch_012,remaining138,qlib_eval,alpha158_VSTD10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/qlib_eval/alpha158_VSTD10
batch_012,remaining138,qlib_eval,alpha158_VSTD20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/qlib_eval/alpha158_VSTD20
batch_012,remaining138,qlib_eval,alpha158_VSTD30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/qlib_eval/alpha158_VSTD30
batch_012,remaining138,qlib_eval,alpha158_VSTD60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/qlib_eval/alpha158_VSTD60
batch_012,remaining138,qlib_eval,alpha158_WVMA5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/qlib_eval/alpha158_WVMA5
batch_012,remaining138,qlib_eval,alpha158_WVMA10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/qlib_eval/alpha158_WVMA10
batch_013,remaining138,alphalens_reloaded,alpha158_WVMA20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA20
batch_013,remaining138,alphalens_reloaded,alpha158_WVMA30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA30
batch_013,remaining138,alphalens_reloaded,alpha158_WVMA60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA60
batch_013,remaining138,alphalens_reloaded,alpha158_VSUMP5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP5
batch_013,remaining138,alphalens_reloaded,alpha158_VSUMP10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP10
batch_013,remaining138,alphalens_reloaded,alpha158_VSUMP20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP20
batch_013,remaining138,alphalens_reloaded,alpha158_VSUMP30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP30
batch_013,remaining138,alphalens_reloaded,alpha158_VSUMP60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP60
batch_013,remaining138,alphalens_reloaded,alpha158_VSUMN5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMN5
batch_013,remaining138,alphalens_reloaded,alpha158_VSUMN10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMN10
batch_013,remaining138,jqfactor_analyzer,alpha158_WVMA20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/jqfactor_analyzer/alpha158_WVMA20
batch_013,remaining138,jqfactor_analyzer,alpha158_WVMA30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/jqfactor_analyzer/alpha158_WVMA30
batch_013,remaining138,jqfactor_analyzer,alpha158_WVMA60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/jqfactor_analyzer/alpha158_WVMA60
batch_013,remaining138,jqfactor_analyzer,alpha158_VSUMP5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/jqfactor_analyzer/alpha158_VSUMP5
batch_013,remaining138,jqfactor_analyzer,alpha158_VSUMP10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/jqfactor_analyzer/alpha158_VSUMP10
batch_013,remaining138,jqfactor_analyzer,alpha158_VSUMP20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/jqfactor_analyzer/alpha158_VSUMP20
batch_013,remaining138,jqfactor_analyzer,alpha158_VSUMP30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/jqfactor_analyzer/alpha158_VSUMP30
batch_013,remaining138,jqfactor_analyzer,alpha158_VSUMP60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/jqfactor_analyzer/alpha158_VSUMP60
batch_013,remaining138,jqfactor_analyzer,alpha158_VSUMN5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/jqfactor_analyzer/alpha158_VSUMN5
batch_013,remaining138,jqfactor_analyzer,alpha158_VSUMN10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/jqfactor_analyzer/alpha158_VSUMN10
batch_013,remaining138,qlib_eval,alpha158_WVMA20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/qlib_eval/alpha158_WVMA20
batch_013,remaining138,qlib_eval,alpha158_WVMA30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/qlib_eval/alpha158_WVMA30
batch_013,remaining138,qlib_eval,alpha158_WVMA60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/qlib_eval/alpha158_WVMA60
batch_013,remaining138,qlib_eval,alpha158_VSUMP5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/qlib_eval/alpha158_VSUMP5
batch_013,remaining138,qlib_eval,alpha158_VSUMP10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/qlib_eval/alpha158_VSUMP10
batch_013,remaining138,qlib_eval,alpha158_VSUMP20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/qlib_eval/alpha158_VSUMP20
batch_013,remaining138,qlib_eval,alpha158_VSUMP30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/qlib_eval/alpha158_VSUMP30
batch_013,remaining138,qlib_eval,alpha158_VSUMP60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/qlib_eval/alpha158_VSUMP60
batch_013,remaining138,qlib_eval,alpha158_VSUMN5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/qlib_eval/alpha158_VSUMN5
batch_013,remaining138,qlib_eval,alpha158_VSUMN10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/qlib_eval/alpha158_VSUMN10
batch_014,remaining138,alphalens_reloaded,alpha158_VSUMN20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN20
batch_014,remaining138,alphalens_reloaded,alpha158_VSUMN30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN30
batch_014,remaining138,alphalens_reloaded,alpha158_VSUMN60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN60
batch_014,remaining138,alphalens_reloaded,alpha158_VSUMD5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMD5
batch_014,remaining138,alphalens_reloaded,alpha158_VSUMD10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMD10
batch_014,remaining138,alphalens_reloaded,alpha158_VSUMD20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMD20
batch_014,remaining138,alphalens_reloaded,alpha158_VSUMD30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMD30
batch_014,remaining138,alphalens_reloaded,alpha158_VSUMD60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMD60
batch_014,remaining138,jqfactor_analyzer,alpha158_VSUMN20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/jqfactor_analyzer/alpha158_VSUMN20
batch_014,remaining138,jqfactor_analyzer,alpha158_VSUMN30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/jqfactor_analyzer/alpha158_VSUMN30
batch_014,remaining138,jqfactor_analyzer,alpha158_VSUMN60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/jqfactor_analyzer/alpha158_VSUMN60
batch_014,remaining138,jqfactor_analyzer,alpha158_VSUMD5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/jqfactor_analyzer/alpha158_VSUMD5
batch_014,remaining138,jqfactor_analyzer,alpha158_VSUMD10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/jqfactor_analyzer/alpha158_VSUMD10
batch_014,remaining138,jqfactor_analyzer,alpha158_VSUMD20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/jqfactor_analyzer/alpha158_VSUMD20
batch_014,remaining138,jqfactor_analyzer,alpha158_VSUMD30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/jqfactor_analyzer/alpha158_VSUMD30
batch_014,remaining138,jqfactor_analyzer,alpha158_VSUMD60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/jqfactor_analyzer/alpha158_VSUMD60
batch_014,remaining138,qlib_eval,alpha158_VSUMN20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/qlib_eval/alpha158_VSUMN20
batch_014,remaining138,qlib_eval,alpha158_VSUMN30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/qlib_eval/alpha158_VSUMN30
batch_014,remaining138,qlib_eval,alpha158_VSUMN60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/qlib_eval/alpha158_VSUMN60
batch_014,remaining138,qlib_eval,alpha158_VSUMD5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/qlib_eval/alpha158_VSUMD5
batch_014,remaining138,qlib_eval,alpha158_VSUMD10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/qlib_eval/alpha158_VSUMD10
batch_014,remaining138,qlib_eval,alpha158_VSUMD20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/qlib_eval/alpha158_VSUMD20
batch_014,remaining138,qlib_eval,alpha158_VSUMD30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/qlib_eval/alpha158_VSUMD30
batch_014,remaining138,qlib_eval,alpha158_VSUMD60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/qlib_eval/alpha158_VSUMD60
